sentiment,entity,directional_word
positive,area,recov
positive,area,rise
positive,area,rose
positive,area,step-up
positive,area,surg
positive,area,up
positive,system,acceler
positive,system,advanc
positive,system,award
positive,system,better
positive,system,climb
positive,system,doubl
positive,system,faster
positive,system,gain
positive,system,grow
positive,system,higher
positive,system,increas
positive,system,jump
positive,system,quicken
positive,system,rebound
positive,system,recov
positive,system,rise
positive,system,rose
positive,system,step-up
positive,system,surg
positive,system,up
positive,year,acceler
positive,year,advanc
positive,year,award
positive,year,better
positive,year,climb
positive,year,doubl
positive,year,faster
positive,year,gain
positive,year,grow
positive,year,higher
positive,year,increas
positive,year,jump
positive,year,quicken
positive,year,rebound
positive,year,recov
positive,year,rise
positive,year,rose
positive,year,step-up
positive,year,surg
positive,year,up
positive,group,acceler
positive,group,advanc
positive,group,award
positive,group,better
positive,group,climb
positive,group,doubl
positive,group,faster
positive,group,gain
positive,group,grow
positive,group,higher
positive,group,increas
positive,group,jump
positive,group,quicken
positive,group,rebound
positive,group,recov
positive,group,rise
positive,group,rose
positive,group,step-up
positive,group,surg
positive,group,up
positive,medium,acceler
positive,medium,advanc
positive,medium,award
positive,medium,better
positive,medium,climb
positive,medium,doubl
positive,medium,faster
positive,medium,gain
positive,medium,grow
positive,medium,higher
positive,medium,increas
positive,medium,jump
positive,medium,quicken
positive,medium,rebound
positive,medium,recov
positive,medium,rise
positive,medium,rose
positive,medium,step-up
positive,medium,surg
positive,medium,up
positive,russia,acceler
positive,russia,advanc
positive,russia,award
positive,russia,better
positive,russia,climb
positive,russia,doubl
positive,russia,faster
positive,russia,gain
positive,russia,grow
positive,russia,higher
positive,russia,increas
positive,russia,jump
positive,russia,quicken
positive,russia,rebound
positive,russia,recov
positive,russia,rise
positive,russia,rose
positive,russia,step-up
positive,russia,surg
positive,russia,up
positive,technology,acceler
positive,technology,advanc
positive,technology,award
positive,technology,better
positive,technology,climb
positive,technology,doubl
positive,technology,faster
positive,technology,gain
positive,technology,grow
positive,technology,higher
positive,technology,increas
positive,technology,jump
positive,technology,quicken
positive,technology,rebound
positive,technology,recov
positive,technology,rise
positive,technology,rose
positive,technology,step-up
positive,technology,surg
positive,technology,up
positive,end,acceler
positive,end,advanc
positive,end,award
positive,end,better
positive,end,climb
positive,end,doubl
positive,end,faster
positive,end,gain
positive,end,grow
positive,end,higher
positive,end,increas
positive,end,jump
positive,end,quicken
positive,end,rebound
positive,end,recov
positive,end,rise
positive,end,rose
positive,end,step-up
positive,end,surg
positive,end,up
positive,margin,acceler
positive,margin,advanc
positive,margin,award
positive,margin,better
positive,margin,climb
positive,margin,doubl
positive,margin,faster
positive,margin,gain
positive,margin,grow
positive,margin,higher
positive,margin,increas
positive,margin,jump
positive,margin,quicken
positive,margin,rebound
positive,margin,recov
positive,margin,rise
positive,margin,rose
positive,margin,step-up
positive,margin,surg
positive,margin,up
positive,tax,acceler
positive,tax,advanc
positive,tax,award
positive,tax,better
positive,tax,climb
positive,tax,doubl
positive,tax,faster
positive,tax,gain
positive,tax,grow
positive,tax,higher
positive,tax,increas
positive,tax,jump
positive,tax,quicken
positive,tax,rebound
positive,tax,recov
positive,tax,rise
positive,tax,rose
positive,tax,step-up
positive,tax,surg
positive,tax,up
positive,passenger,acceler
positive,passenger,advanc
positive,passenger,award
positive,passenger,better
positive,passenger,climb
positive,passenger,doubl
positive,passenger,faster
positive,passenger,gain
positive,passenger,grow
positive,passenger,higher
positive,passenger,increas
positive,passenger,jump
positive,passenger,quicken
positive,passenger,rebound
positive,passenger,recov
positive,passenger,rise
positive,passenger,rose
positive,passenger,step-up
positive,passenger,surg
positive,passenger,up
positive,turnover,acceler
positive,turnover,advanc
positive,turnover,award
positive,turnover,better
positive,turnover,climb
positive,turnover,doubl
positive,turnover,faster
positive,turnover,gain
positive,turnover,grow
positive,turnover,higher
positive,turnover,increas
positive,turnover,jump
positive,turnover,quicken
positive,turnover,rebound
positive,turnover,recov
positive,turnover,rise
positive,turnover,rose
positive,turnover,step-up
positive,turnover,surg
positive,turnover,up
positive,product,acceler
positive,product,advanc
positive,product,award
positive,product,better
positive,product,climb
positive,product,doubl
positive,product,faster
positive,product,gain
positive,product,grow
positive,product,higher
positive,product,increas
positive,product,jump
positive,product,quicken
positive,product,rebound
positive,product,recov
positive,product,rise
positive,product,rose
positive,product,step-up
positive,product,surg
positive,product,up
positive,income,acceler
positive,income,advanc
positive,income,award
positive,income,better
positive,income,climb
positive,income,doubl
positive,income,faster
positive,income,gain
positive,income,grow
positive,income,higher
positive,income,increas
positive,income,jump
positive,income,quicken
positive,income,rebound
positive,income,recov
positive,income,rise
positive,income,rose
positive,income,step-up
positive,income,surg
positive,income,up
positive,revenue,acceler
positive,revenue,advanc
positive,revenue,award
positive,revenue,better
positive,revenue,climb
positive,revenue,doubl
positive,revenue,faster
positive,revenue,gain
positive,revenue,grow
positive,revenue,higher
positive,revenue,increas
positive,revenue,jump
positive,revenue,quicken
positive,revenue,rebound
positive,revenue,recov
positive,revenue,rise
positive,revenue,rose
positive,revenue,step-up
positive,revenue,surg
positive,revenue,up
positive,+àland,acceler
positive,+àland,advanc
positive,+àland,award
positive,+àland,better
positive,+àland,climb
positive,+àland,doubl
positive,+àland,faster
positive,+àland,gain
positive,+àland,grow
positive,+àland,higher
positive,+àland,increas
positive,+àland,jump
positive,+àland,quicken
positive,+àland,rebound
positive,+àland,recov
positive,+àland,rise
positive,+àland,rose
positive,+àland,step-up
positive,+àland,surg
positive,+àland,up
positive,mln,acceler
positive,mln,advanc
positive,mln,award
positive,mln,better
positive,mln,climb
positive,mln,doubl
positive,mln,faster
positive,mln,gain
positive,mln,grow
positive,mln,higher
positive,mln,increas
positive,mln,jump
positive,mln,quicken
positive,mln,rebound
positive,mln,recov
positive,mln,rise
positive,mln,rose
positive,mln,step-up
positive,mln,surg
positive,mln,up
positive,service,acceler
positive,service,advanc
positive,service,award
positive,service,better
positive,service,climb
positive,service,doubl
positive,service,faster
positive,service,gain
positive,service,grow
positive,service,higher
positive,service,increas
positive,service,jump
positive,service,quicken
positive,service,rebound
positive,service,recov
positive,service,rise
positive,service,rose
positive,service,step-up
positive,service,surg
positive,service,up
positive,growth,acceler
positive,growth,advanc
positive,growth,award
positive,growth,better
positive,growth,climb
positive,growth,doubl
positive,growth,faster
positive,growth,gain
positive,growth,grow
positive,growth,higher
positive,growth,increas
positive,growth,jump
positive,growth,quicken
positive,growth,rebound
positive,growth,recov
positive,growth,rise
positive,growth,rose
positive,growth,step-up
positive,growth,surg
positive,growth,up
positive,eps,acceler
positive,eps,advanc
positive,eps,award
positive,eps,better
positive,eps,climb
positive,eps,doubl
positive,eps,faster
positive,eps,gain
positive,eps,grow
positive,eps,higher
positive,eps,increas
positive,eps,jump
positive,eps,quicken
positive,eps,rebound
positive,eps,recov
positive,eps,rise
positive,eps,rose
positive,eps,step-up
positive,eps,surg
positive,eps,up
positive,management,acceler
positive,management,advanc
positive,management,award
positive,management,better
positive,management,climb
positive,management,doubl
positive,management,faster
positive,management,gain
positive,management,grow
positive,management,higher
positive,management,increas
positive,management,jump
positive,management,quicken
positive,management,rebound
positive,management,recov
positive,management,rise
positive,management,rose
positive,management,step-up
positive,management,surg
positive,management,up
positive,mn,acceler
positive,mn,advanc
positive,mn,award
positive,mn,better
positive,mn,climb
positive,mn,doubl
positive,mn,faster
positive,mn,gain
positive,mn,grow
positive,mn,higher
positive,mn,increas
positive,mn,jump
positive,mn,quicken
positive,mn,rebound
positive,mn,recov
positive,mn,rise
positive,mn,rose
positive,mn,step-up
positive,mn,surg
positive,mn,up
positive,order,acceler
positive,order,advanc
positive,order,award
positive,order,better
positive,order,climb
positive,order,doubl
positive,order,faster
positive,order,gain
positive,order,grow
positive,order,higher
positive,order,increas
positive,order,jump
positive,order,quicken
positive,order,rebound
positive,order,recov
positive,order,rise
positive,order,rose
positive,order,step-up
positive,order,surg
positive,order,up
positive,point,acceler
positive,point,advanc
positive,point,award
positive,point,better
positive,point,climb
positive,point,doubl
positive,point,faster
positive,point,gain
positive,point,grow
positive,point,higher
positive,point,increas
positive,point,jump
positive,point,quicken
positive,point,rebound
positive,point,recov
positive,point,rise
positive,point,rose
positive,point,step-up
positive,point,surg
positive,point,up
positive,eur,acceler
positive,eur,advanc
positive,eur,award
positive,eur,better
positive,eur,climb
positive,eur,doubl
positive,eur,faster
positive,eur,gain
positive,eur,grow
positive,eur,higher
positive,eur,increas
positive,eur,jump
positive,eur,quicken
positive,eur,rebound
positive,eur,recov
positive,eur,rise
positive,eur,rose
positive,eur,step-up
positive,eur,surg
positive,eur,up
positive,paper,acceler
positive,paper,advanc
positive,paper,award
positive,paper,better
positive,paper,climb
positive,paper,doubl
positive,paper,faster
positive,paper,gain
positive,paper,grow
positive,paper,higher
positive,paper,increas
positive,paper,jump
positive,paper,quicken
positive,paper,rebound
positive,paper,recov
positive,paper,rise
positive,paper,rose
positive,paper,step-up
positive,paper,surg
positive,paper,up
positive,september,acceler
positive,september,advanc
positive,september,award
positive,september,better
positive,september,climb
positive,september,doubl
positive,september,faster
positive,september,gain
positive,september,grow
positive,september,higher
positive,september,increas
positive,september,jump
positive,september,quicken
positive,september,rebound
positive,september,recov
positive,september,rise
positive,september,rose
positive,september,step-up
positive,september,surg
positive,september,up
positive,liter,acceler
positive,liter,advanc
positive,liter,award
positive,liter,better
positive,liter,climb
positive,liter,doubl
positive,liter,faster
positive,liter,gain
positive,liter,grow
positive,liter,higher
positive,liter,increas
positive,liter,jump
positive,liter,quicken
positive,liter,rebound
positive,liter,recov
positive,liter,rise
positive,liter,rose
positive,liter,step-up
positive,liter,surg
positive,liter,up
positive,communication,acceler
positive,communication,advanc
positive,communication,award
positive,communication,better
positive,communication,climb
positive,communication,doubl
positive,communication,faster
positive,communication,gain
positive,communication,grow
positive,communication,higher
positive,communication,increas
positive,communication,jump
positive,communication,quicken
positive,communication,rebound
positive,communication,recov
positive,communication,rise
positive,communication,rose
positive,communication,step-up
positive,communication,surg
positive,communication,up
positive,eur0,acceler
positive,eur0,advanc
positive,eur0,award
positive,eur0,better
positive,eur0,climb
positive,eur0,doubl
positive,eur0,faster
positive,eur0,gain
positive,eur0,grow
positive,eur0,higher
positive,eur0,increas
positive,eur0,jump
positive,eur0,quicken
positive,eur0,rebound
positive,eur0,recov
positive,eur0,rise
positive,eur0,rose
positive,eur0,step-up
positive,eur0,surg
positive,eur0,up
positive,item,acceler
positive,item,advanc
positive,item,award
positive,item,better
positive,item,climb
positive,item,doubl
positive,item,faster
positive,item,gain
positive,item,grow
positive,item,higher
positive,item,increas
positive,item,jump
positive,item,quicken
positive,item,rebound
positive,item,recov
positive,item,rise
positive,item,rose
positive,item,step-up
positive,item,surg
positive,item,up
positive,euro,acceler
positive,euro,advanc
positive,euro,award
positive,euro,better
positive,euro,climb
positive,euro,doubl
positive,euro,faster
positive,euro,gain
positive,euro,grow
positive,euro,higher
positive,euro,increas
positive,euro,jump
positive,euro,quicken
positive,euro,rebound
positive,euro,recov
positive,euro,rise
positive,euro,rose
positive,euro,step-up
positive,euro,surg
positive,euro,up
positive,hel,acceler
positive,hel,advanc
positive,hel,award
positive,hel,better
positive,hel,climb
positive,hel,doubl
positive,hel,faster
positive,hel,gain
positive,hel,grow
positive,hel,higher
positive,hel,increas
positive,hel,jump
positive,hel,quicken
positive,hel,rebound
positive,hel,recov
positive,hel,rise
positive,hel,rose
positive,hel,step-up
positive,hel,surg
positive,hel,up
positive,today,acceler
positive,today,advanc
positive,today,award
positive,today,better
positive,today,climb
positive,today,doubl
positive,today,faster
positive,today,gain
positive,today,grow
positive,today,higher
positive,today,increas
positive,today,jump
positive,today,quicken
positive,today,rebound
positive,today,recov
positive,today,rise
positive,today,rose
positive,today,step-up
positive,today,surg
positive,today,up
positive,solution,acceler
positive,solution,advanc
positive,solution,award
positive,solution,better
positive,solution,climb
positive,solution,doubl
positive,solution,faster
positive,solution,gain
positive,solution,grow
positive,solution,higher
positive,solution,increas
positive,solution,jump
positive,solution,quicken
positive,solution,rebound
positive,solution,recov
positive,solution,rise
positive,solution,rose
positive,solution,step-up
positive,solution,surg
positive,solution,up
positive,investment,acceler
positive,investment,advanc
positive,investment,award
positive,investment,better
positive,investment,climb
positive,investment,doubl
positive,investment,faster
positive,investment,gain
positive,investment,grow
positive,investment,higher
positive,investment,increas
positive,investment,jump
positive,investment,quicken
positive,investment,rebound
positive,investment,recov
positive,investment,rise
positive,investment,rose
positive,investment,step-up
positive,investment,surg
positive,investment,up
positive,june,acceler
positive,june,advanc
positive,june,award
positive,june,better
positive,june,climb
positive,june,doubl
positive,june,faster
positive,june,gain
positive,june,grow
positive,june,higher
positive,june,increas
positive,june,jump
positive,june,quicken
positive,june,rebound
positive,june,recov
positive,june,rise
positive,june,rose
positive,june,step-up
positive,june,surg
positive,june,up
positive,oyj,acceler
positive,oyj,advanc
positive,oyj,award
positive,oyj,better
positive,oyj,climb
positive,oyj,doubl
positive,oyj,faster
positive,oyj,gain
positive,oyj,grow
positive,oyj,higher
positive,oyj,increas
positive,oyj,jump
positive,oyj,quicken
positive,oyj,rebound
positive,oyj,recov
positive,oyj,rise
positive,oyj,rose
positive,oyj,step-up
positive,oyj,surg
positive,oyj,up
positive,manufacturer,acceler
positive,manufacturer,advanc
positive,manufacturer,award
positive,manufacturer,better
positive,manufacturer,climb
positive,manufacturer,doubl
positive,manufacturer,faster
positive,manufacturer,gain
positive,manufacturer,grow
positive,manufacturer,higher
positive,manufacturer,increas
positive,manufacturer,jump
positive,manufacturer,quicken
positive,manufacturer,rebound
positive,manufacturer,recov
positive,manufacturer,rise
positive,manufacturer,rose
positive,manufacturer,step-up
positive,manufacturer,surg
positive,manufacturer,up
positive,net,acceler
positive,net,advanc
positive,net,award
positive,net,better
positive,net,climb
positive,net,doubl
positive,net,faster
positive,net,gain
positive,net,grow
positive,net,higher
positive,net,increas
positive,net,jump
positive,net,quicken
positive,net,rebound
positive,net,recov
positive,net,rise
positive,net,rose
positive,net,step-up
positive,net,surg
positive,net,up
positive,stock,constrain
positive,stock,deceler
positive,stock,declin
positive,stock,decreas
positive,stock,down
positive,stock,drop
positive,stock,fall
positive,stock,fell
positive,stock,slower
positive,stock,weaken
positive,stock,weaker
positive,share,constrain
positive,share,deceler
positive,share,declin
positive,share,decreas
positive,share,down
positive,share,drop
positive,share,fall
positive,share,fell
positive,share,slower
positive,share,weaken
positive,share,weaker
positive,cost,constrain
positive,cost,deceler
positive,cost,declin
positive,cost,decreas
positive,cost,down
positive,cost,drop
positive,cost,fall
positive,cost,fell
positive,cost,slower
positive,cost,weaken
positive,cost,weaker
positive,construction,constrain
positive,construction,deceler
positive,construction,declin
positive,construction,decreas
positive,construction,down
positive,construction,drop
positive,construction,fall
positive,construction,fell
positive,construction,slower
positive,construction,weaken
positive,construction,weaker
positive,unit,constrain
positive,unit,deceler
positive,unit,declin
positive,unit,decreas
positive,unit,down
positive,unit,drop
positive,unit,fall
positive,unit,fell
positive,unit,slower
positive,unit,weaken
positive,unit,weaker
negative,month,constrain
negative,month,deceler
negative,month,declin
negative,month,decreas
negative,month,down
negative,month,drop
negative,month,fall
negative,month,fell
negative,month,slower
negative,month,weaken
negative,month,weaker
negative,finland,constrain
negative,finland,deceler
negative,finland,declin
negative,finland,decreas
negative,finland,down
negative,finland,drop
negative,finland,fall
negative,finland,fell
negative,finland,slower
negative,finland,weaken
negative,finland,weaker
negative,sale,constrain
negative,sale,deceler
negative,sale,declin
negative,sale,decreas
negative,sale,down
negative,sale,drop
negative,sale,fall
negative,sale,fell
negative,sale,slower
negative,sale,weaken
negative,sale,weaker
negative,contract,constrain
negative,contract,deceler
negative,contract,declin
negative,contract,decreas
negative,contract,down
negative,contract,drop
negative,contract,fall
negative,contract,fell
negative,contract,slower
negative,contract,weaken
negative,contract,weaker
negative,maker,constrain
negative,maker,deceler
negative,maker,declin
negative,maker,decreas
negative,maker,down
negative,maker,drop
negative,maker,fall
negative,maker,fell
negative,maker,slower
negative,maker,weaken
negative,maker,weaker
negative,profit,constrain
negative,profit,deceler
negative,profit,declin
negative,profit,decreas
negative,profit,down
negative,profit,drop
negative,profit,fall
negative,profit,fell
negative,profit,slower
negative,profit,weaken
negative,profit,weaker
negative,quarter,constrain
negative,quarter,deceler
negative,quarter,declin
negative,quarter,decreas
negative,quarter,down
negative,quarter,drop
negative,quarter,fall
negative,quarter,fell
negative,quarter,slower
negative,quarter,weaken
negative,quarter,weaker
negative,metal,constrain
negative,metal,deceler
negative,metal,declin
negative,metal,decreas
negative,metal,down
negative,metal,drop
negative,metal,fall
negative,metal,fell
negative,metal,slower
negative,metal,weaken
negative,metal,weaker
negative,demand,constrain
negative,demand,deceler
negative,demand,declin
negative,demand,decreas
negative,demand,down
negative,demand,drop
negative,demand,fall
negative,demand,fell
negative,demand,slower
negative,demand,weaken
negative,demand,weaker
negative,beer,constrain
negative,beer,deceler
negative,beer,declin
negative,beer,decreas
negative,beer,down
negative,beer,drop
negative,beer,fall
negative,beer,fell
negative,beer,slower
negative,beer,weaken
negative,beer,weaker
negative,news,constrain
negative,news,deceler
negative,news,declin
negative,news,decreas
negative,news,down
negative,news,drop
negative,news,fall
negative,news,fell
negative,news,slower
negative,news,weaken
negative,news,weaker
negative,value,constrain
negative,value,deceler
negative,value,declin
negative,value,decreas
negative,value,down
negative,value,drop
negative,value,fall
negative,value,fell
negative,value,slower
negative,value,weaken
negative,value,weaker
negative,period,constrain
negative,period,deceler
negative,period,declin
negative,period,decreas
negative,period,down
negative,period,drop
negative,period,fall
negative,period,fell
negative,period,slower
negative,period,weaken
negative,period,weaker
negative,earnings,constrain
negative,earnings,deceler
negative,earnings,declin
negative,earnings,decreas
negative,earnings,down
negative,earnings,drop
negative,earnings,fall
negative,earnings,fell
negative,earnings,slower
negative,earnings,weaken
negative,earnings,weaker
negative,report,constrain
negative,report,deceler
negative,report,declin
negative,report,decreas
negative,report,down
negative,report,drop
negative,report,fall
negative,report,fell
negative,report,slower
negative,report,weaken
negative,report,weaker
negative,company,constrain
negative,company,deceler
negative,company,declin
negative,company,decreas
negative,company,down
negative,company,drop
negative,company,fall
negative,company,fell
negative,company,slower
negative,company,weaken
negative,company,weaker
negative,volume,constrain
negative,volume,deceler
negative,volume,declin
negative,volume,decreas
negative,volume,down
negative,volume,drop
negative,volume,fall
negative,volume,fell
negative,volume,slower
negative,volume,weaken
negative,volume,weaker
negative,business,constrain
negative,business,deceler
negative,business,declin
negative,business,decreas
negative,business,down
negative,business,drop
negative,business,fall
negative,business,fell
negative,business,slower
negative,business,weaken
negative,business,weaker
negative,area,constrain
negative,area,deceler
negative,area,declin
negative,area,decreas
negative,area,down
negative,area,drop
negative,area,fall
negative,area,fell
negative,area,slower
negative,area,weaken
negative,area,weaker
negative,system,constrain
negative,system,deceler
negative,system,declin
negative,system,decreas
negative,system,down
negative,system,drop
negative,system,fall
negative,system,fell
negative,system,slower
negative,system,weaken
negative,system,weaker
negative,year,constrain
negative,year,deceler
negative,year,declin
negative,year,decreas
negative,year,down
negative,year,drop
negative,year,fall
negative,year,fell
negative,year,slower
negative,year,weaken
negative,year,weaker
negative,group,constrain
negative,group,deceler
negative,group,declin
negative,group,decreas
negative,group,down
negative,group,drop
negative,group,fall
negative,group,fell
negative,group,slower
negative,group,weaken
negative,group,weaker
negative,medium,constrain
negative,medium,deceler
negative,medium,declin
negative,medium,decreas
negative,medium,down
negative,medium,drop
negative,medium,fall
negative,medium,fell
negative,medium,slower
negative,medium,weaken
negative,medium,weaker
negative,russia,constrain
negative,russia,deceler
negative,russia,declin
negative,russia,decreas
negative,russia,down
negative,russia,drop
negative,russia,fall
negative,russia,fell
negative,russia,slower
negative,russia,weaken
negative,russia,weaker
negative,technology,constrain
negative,technology,deceler
negative,technology,declin
negative,technology,decreas
negative,technology,down
negative,technology,drop
negative,technology,fall
negative,technology,fell
negative,technology,slower
negative,technology,weaken
negative,technology,weaker
negative,end,constrain
negative,end,deceler
negative,end,declin
negative,end,decreas
negative,end,down
negative,end,drop
negative,end,fall
negative,end,fell
negative,end,slower
negative,end,weaken
negative,end,weaker
negative,margin,constrain
negative,margin,deceler
negative,margin,declin
negative,margin,decreas
negative,margin,down
negative,margin,drop
negative,margin,fall
negative,margin,fell
negative,margin,slower
negative,margin,weaken
negative,margin,weaker
negative,tax,constrain
negative,tax,deceler
negative,tax,declin
negative,tax,decreas
negative,tax,down
negative,tax,drop
negative,tax,fall
negative,tax,fell
negative,tax,slower
negative,tax,weaken
negative,tax,weaker
negative,passenger,constrain
negative,passenger,deceler
negative,passenger,declin
negative,passenger,decreas
negative,passenger,down
negative,passenger,drop
negative,passenger,fall
negative,passenger,fell
negative,passenger,slower
negative,passenger,weaken
negative,passenger,weaker
negative,turnover,constrain
negative,turnover,deceler
negative,turnover,declin
negative,turnover,decreas
negative,turnover,down
negative,turnover,drop
negative,turnover,fall
negative,turnover,fell
negative,turnover,slower
negative,turnover,weaken
negative,turnover,weaker
negative,product,constrain
negative,product,deceler
negative,product,declin
negative,product,decreas
negative,product,down
negative,product,drop
negative,product,fall
negative,product,fell
negative,product,slower
negative,product,weaken
negative,product,weaker
