headline,label
update 1 sabmiller 2nd quarter underlying sales rise forex impacts margins,positive
goldman sachs barclays hsbc downplay brexit threat,neutral
shire ceo steps up drive to get baxalta board talking,positive
companiestesco off to a bad start over xmas â€ kantar,negative
eu drops shell bp statoil from ethanol benchmark investigation,positive
kraft cadbury s and britvic in total recall: how pulling a product affects profit,negative
wpp boosts sales despite cautious clients,positive
update 1 berkshire applies to boost wells fargo stake above 10 pct,positive
exclusive bp china s cnpc to unveil oil alliance sources,positive
greene king s third quarter sales boosted by festive season,positive
l&g completes uk s largest medically underwritten bulk pension risk deal,positive
industry newsmorrisons unveils which stores will close as 900 jobs face the axe,negative
rpt old mutual q1 gross sales beat forecasts up 18 pct,positive
morrisons and debenhams surprise city with christmas bounce back,positive
bbcn bancorp to buy wilshire bancorp in $1 bln deal,positive
borealis infrastructure putting together new severn trent bid,positive
passengers rise at easyjet and aer lingus,positive
fda approves astrazeneca s iressa as lung cancer treatment,positive
update 1 astrazeneca boosts respiratory unit with $575 mln takeda deal,positive
bhp billiton posts big loss slashes dividend,negative
companieslse adds ex sec head schapiro to board,positive
can christmas save sainsbury s plc and tesco plc,negative
astrazeneca bags another cancer drug deal this time with inovio,positive
update 1 engineering firm smiths group confirms ceo appointment,positive
update 1 meggitt reiterates annual outlook after tough 2014,positive
astrazeneca explores potential deal with acerta for cancer drug,positive
tesco set to sell kipa giraffe businesses sky news,negative
intercontinental hotels group share price climbs on $1 5bn special dividend,positive
glencore cuts 2015 budget plans to divest from lonmin,negative
shire proposes $30 bln all share tie up with baxalta,positive
glencore sees tripoli based noc as sole legal seller of libyan oil,positive
fda approves shire s vyvanse for binge eating disorder,positive
astrazeneca wins fda approval for key new lung cancer pill,positive
crh s concrete bid for holcim lafarge assets,positive
update 3 stifel to buy former lehman brokerage from barclays,positive
britain s ftse falls back with ashtead commodities under pressure,negative
rio tinto swings to loss drops dividend policy,negative
britain s ftse gains land securities up after dividend hike,positive
tesco abandons video streaming ambitions in blinkbox sale,negative
astrazeneca shares climb 3 as drug maker ups profits forecasts,positive
royal mail share price edges lower as group raises stamp price,negative
amazon s grocery deal with morrisons is only the beginning,positive
shell and bg shareholders to vote on deal at end of january,neutral
tesco breaks its downward slide by cutting sales decline in half,positive
royal mail turnaround proving expensive in tough uk market,negative
meggitt share price tumbles as profit falls in challenging year,negative
hsbc hit by fresh details of tax evasion claims,negative
novartis buys remaining rights to gsk treatment in deal up to $1 billion,positive
ab inbev ups offer for sabmiller as deadline looms,positive
easyjet dismisses lufthansa low cost plan in contest for germany,negative
ab inbev attacks sabmiller bid rebuffal,negative
bg group appoints new ceo one month early,positive
royal mail gets mixed bag from ofcom postal regulation report,negative
how kraft heinz merger came together in speedy 10 weeks,positive
arm profits and sales up as shift away from mobile gains pace,positive
tesco sells half of stake in ecommerce site lazada to alibaba for â£90m,negative
rbs chairman admits surprise at size of regulatory penalties,negative
l&g still paying price for dividend cut during crisis chief says,negative
tesco sales rise shows tentative recovery continues,positive
new credit suisse boss faces stiff challenge in asia,negative
sainsbury sales slip again as price pressures take a toll,negative
refile update 4 britain s lloyds to pay first dividend since rescue,positive
update 1 pearson expects to grow this year after solid end to 2014,positive
shell to buy bg group in $69 7 billion takeover,positive
diageo receives reports from united spirits on financial irregularities involving,negative
hsbc shakes up board with two new business chiefs three departures,negative
standard chartered shifts emerging markets strategy after losses,negative
buffett s berkshire builds deere stake dumps exxon,positive
hsbc says unit to book $585 million charge on settlement,negative
auto trader share price surges as company floats on lse,positive
hargreaves lansdown bucks weak markets to see assets rise 2 6 percent,positive
mylan appoints ranjan ray chaudhuri as global commercial lead for mylan s over,neutral
bhp billiton drags ftse lower after slashing dividend,negative
nyse owner ice considers offer for lse,positive
ice said to start lining up financing for lse bidding war,positive
lse gets hong kong regulatory nod to hk firms to become lse members,positive
caixabank dos santos agree on plan for bpi angola exposure,positive
lse deutsche boerse merger would signal end to exchange mega deals,positive
centrica extends gas deals with gazprom statoil,positive
easyjet expects resilient demand to withstand security fears,positive
standard chartered s shares plunge 7 after fitch downgrade,negative
news feedschroders books solid earnings growth several board changes,positive
insurers: admiral blows hot and cold but aviva soars pre friends life merger,positive
peroni and grolsch put up for sale as ab inbev plans acquisition of sabmiller,positive
ab inbev looks to win over sabmiller investors,positive
aviva friends life top forecasts ahead of 5 6 billion pound merger,positive
horizonte acquires neighbouring glencore nickel property in brazil,positive
shire says internal synergy goals from baxalta deal higher,positive
brief legal & general s retirement business books 4 billion stg h1 sales,positive
update 1 nomura rbs must pay $806 mln in mortgage bond case us judge,negative
astrazeneca diabetes drug combination faces delay after fda rebuff,negative
stakes high for astrazeneca heart drug facing tough competition,negative
tesco share price jumps as q3 sales top estimates,positive
breakingviews: iag can pay more for aer lingus,positive
wpp wins race for programmatic buying agency essence digital,positive
tesco closes in on new chairman with dixons carphone s john allan in the frame,positive
marketsshire up 2 5 and baxalta up 6 on $32bn deal,positive
shares in bae systems hit 10 month high on rating upgrade,positive
glaxosmithkline targets growth across units scraps viiv ipo,positive
buffett s company reports 37 percent drop in 2q earnings,negative
bunzl lifts dividend again as acquisitions continue to boost profits,positive
update 1 bhp billiton s credit ratings fragile in fy16 agencies warn,negative
ab inbev to sell more sab assets as seeks eu deal approval,negative
spain s caixabank expects to close deal for banco bpi,positive
whitbread boss andy harrison defends sales fall as just a blip,negative
broker tips: rbs croda sage,positive
supreme court upholds $236 million jury award against exxonmobil,negative
petrofac books further â£30m cost for shetland gas terminal delays,negative
shire share price under pressure after $32bn baxalta deal,negative
should you buy jumbo yielders british american tobacco plc centrica plc & john wood group plc,positive
dbs julius baer emerge as potential bidders for barclays asia wealth unit,positive
british american tobacco drops and sues pwc over pollution scandal,negative
nine banks including barclays citi agree to pay $2 billion to settle forex,negative
ab inbev offers sabmiller $3 billion breakup fee,positive
britain s ftse outperforms europe royal mail and tesco rise,positive
industry newswolseley confident in reslilience amid mixed markets,positive
japan s nikkei lands financial times in $1 3 billion deal,positive
royal dutch shell profit rises; dividend up 4,positive
standard chartered lags on capital worries,negative
update 3 auto trader shares leap in uk s biggest private equity backed listing,positive
aberdeen asset management gains foothold in china,positive
ftse falls to 3 month low on greek debt concerns easyjet skids,negative
bae systems s sales boosted by european typhoon and currencies,positive
kingfisher share price slides on cost to implement new strategy,negative
update 1 cypress semiconductor offers to buy integrated silicon solution,positive
ftse 100 flat; standard chartered leads risers,positive
merged lse and deutsche bã¶rse would be led by germany s kengeter,positive
tesco sells blinkbox and broadband service to talktalk,positive
ftse 100 falls as china devaluation hits burberry mining stocks,negative
irish said chasing standard chartered rbs as brexit vote nears,positive
standard chartered not raising capital yet as dividend cut,negative
eu regulator backs approval for gsk injectable asthma drug,positive
brewer ab inbev seeks $275 bln tie up with sabmiller,positive
severn trent share price jumps as canadian investor renews pursuit of utility,positive
tesco share price tumbles after negative broker note,negative
companiesactelion shares hit record on shire takeover talk,positive
morrisons faces festive sales test,negative
companiesmeggitt profits hit by weak energy and military markets,negative
arm holdings plc partners with international business machines corp to drive,positive
2 turnaround buys for 2016 bhp billiton plc and home retail group plc,positive
sainsbury s says to outperform rivals in tough market,positive
standard chartered rbs escape capital raising in stress test,positive
barclays poised to replace sir mike rake as he heads for exit,positive
tesco leads ftse higher on clubcard bid reports,positive
tesco asda sales fall as march of the discounters continues: kantar,negative
legal & general arm buys 50 pct stake in mediacityuk in manchester,positive
sabmiller revenue hit by weaker em currencies,negative
update: persimmon profit up strongly outlook positive,positive
slump in weir leads ftse down from record high,negative
berkshire seeks to boost its wells fargo stake above 10 percent,positive
astrazeneca s medimmune inks licensing deal with omnis pharmaceuticals,positive
astrazeneca weighing up acerta bid to secure blood cancer drug,positive
marketsbp promotes upstream boss to deputy ceo,positive
british american tobacco first half sales hurt by currency moves,negative
gsk and novartis complete deals to reshape both drugmakers,positive
u k stocks little changed near record as barclays shell fall,negative
rolls royce wins $9 2 billion order from emirates airline,positive
news feedftse 100 movers: lse surges as ice says mulling offer; ashtead and barclays tank,positive
philippines san miguel says to partner with kirin if it bids for sabmiller s,positive
astrazeneca sells caprelsa rights to sanofi unit,positive
lloyds banking group s share price lifts amid reports bank is poised to axe hundreds of uk jobs,positive
easyjet attracts more passengers in june but still lags ryanair,positive
corrected shire to buy dyax for about $5 9 bln,positive
city spirits sink after diageo comes up short with sales slide,negative
rio tinto ceo says iron ore market at equilibrium,neutral
update 1 eu regulator backs approval for gsk injectable asthma drug,positive
anheuser busch inbev increases offer for rival sabmiller,positive
update 1 bp shareholders back more disclosure on climate change risks,positive
germanwings disaster will not affect image of budget air travel easyjet,negative
u k stocks resume gains to rally to record; crh tullow climb,positive
rsa insurance hires towergate s egan as chief financial officer,positive
unilever profit rises despite sales slump in china,positive
update: cib legal & general sell egyptian life joint venture to axa,positive
eli lilly & co lly has broken out to a new high on astrazeneca collaboration,positive
valeant ceo pledges to heed critics after painful experience,negative
is it worth investing in tesco plc and prudential plc now,positive
update 1 astrazeneca sells rare cancer drug to sanofi for up to $300 mln,positive
companiestravis perkins lifts dividend earnings rise 15,positive
fastjet slams easyjet founder stelios for going public is taking legal advice over letter about contractual,negative
shire to buy nps for $5 2 billion to boost rare disease drugs,positive
millercoors delivers 2 9 underlying net income growth for 2014,positive
itv share price: group mulls takeover of canada s entertainment one,positive
uk winners & losers: aviva and friends life lead ftse 100 gainers,positive
hsbc appoints business leaders to board,positive
arm royalties accelerate as smartphone market regains strength,positive
bg group still happy with shell s $70 billion offer,positive
european shares plunge roiled by bhp and oil; hopes turn to ecb,negative
update 1 astrazeneca buys zs pharma for $2 7 billion pips actelion,positive
ab inbev s latest bid said unlikely to win sabmiller s approval,positive
ab inbev approaches sabmiller to explore $250bn tie up,positive
insight hires aviva s david hillier for multi asset team,positive
astrazeneca chases acerta to secure next cancer drug winner,positive
zurich insurance considering offer for uk rival rsa insurance,positive
glaxosmithkline share price slips as fda okays asthma therapy only for adults,negative
sanofi poaches astrazeneca scientist as new research head,positive
astrazeneca acquires zs pharma in $2 7 billion deal,positive
aviva m&g suspend property funds as investors panic,negative
easyjet leads britain s ftse lower as global bond rout resumes,negative
metals zinc surges 12 pct after glencore cuts output fuelling metals rally,positive
after barclays and bank of america citigroup has blockchain in sight,positive
are aviva plc direct line insurance group plc and admiral group plc set to soar,positive
astrazeneca to pay inovio up to $700 million for cancer drug,positive
priceline s stock jumps to new high for the year after barclays upgrade,positive
ftse 100 drops 2 5 pct on glencore metals price fears,negative
diageo sells ryder cup venue gleneagles hotel to ennismore group,positive
ruling sets lower limit on potential fine for bp,negative
glaxosmithkline starts hunt for successor to ceo witty,neutral
spain s caixabank launches new takeover bid for banco bpi,positive
the coca cola company and coca cola femsa to acquire ades soy based beverage business from unilever,positive
ftse led lower by m&s glaxosmithkline,negative
us sanctions put gazprom shell alliance plans in jeopardy,negative
uk housing market steadies after brexit dip persimmon says,positive
tesco share price closes higher as two more directors leave grocer,positive
johnson matthey raises prospect of investor payout,positive
barclays plc & lloyds banking group plc are the 2 banks i d buy today,positive
aldi and lidl expansion plans speed ahead as tesco sainsbury s morrisons,positive
britain s ftse steadies supported by dixons carphone,positive
london morning briefing: hsbc and standard chartered shares rise,positive
companiesdixons carphone to close 134 uk stores as sales jump,positive
barclays sells benchmark indices unit to bloomberg,positive
london stock exchange â€ deutsche boerse merger under threat from brexit,negative
european stocks hover near 3 week low dialog and bhp slump,negative
rbi surprises street; sensex pares gains after hitting mount 30k,negative
primark racks up a happy christmas after strong sales,positive
brief aviva aims to increase dividend pay out ratio to 50 pct in 2017,positive
aviva fined $27 million by u k regulator over fee failings,negative
whitbread share price climbs on q4 sales growth,positive
rbs pays $1 7 billion to scrap u k treasury s dividend rights,positive
diageo shares surge on report of possible takeover by lemann,positive
update 5 sabmiller rejects ab inbev s $104 bln takeover approach,positive
lloyds to cut 945 jobs as part of three year restructuring strategy,negative
companiesdiageo stays neutral on india boardroom turmoil,neutral
legal & general share price: finance chief to step down,negative
glencore slumps 25 pct as debt fears grow,negative
shell challenges exxon dominance with 47 billion pound bid for bg,negative
glencore fight back over debt fears lifts shares,positive
citigroup to sell onemain to springleaf for $4 25 billion,positive
sab s chairman digs in with board divided on inbev offer,positive
update 3 bp settles oil spill related claims with halliburton transocean,negative
are arm holdings plc domino s pizza group plc and asos plc 3 must have growth stocks,neutral
companiesfresnillo shares jump 8 as silver price breaks $21,positive
tesco plc s recovery continues with a â£250m cash infusion,positive
companiesunilever sales lifted by ice cream in soft economy,positive
update: easyjet passenger numbers aer lingus traffic up in february,positive
ocbc to buy barclay s wealth management unit in singapore hong kong,positive
relief for lewis as tesco sees sales grow for first time in a year,positive
oil majors like royal dutch shell chevron bp fail to find reserves to counter,negative
gkn to buy fokker technologies for 706 mln euros,positive
astrazeneca s patent on asthma drug invalidated by us court,negative
carnival corporation and china merchants group sign memo of understanding,positive
ingenious hsbc ubs and coutts sued by tax avoidance clients,negative
valeant said to name new ceo with pearson still hospitalized,positive
update: barclays expects gain after settling with lehman bros trustee,positive
kingfisher takeover of mr bricolage could hit a brick wall,negative
astrazeneca sells us drug rights to perrigo for $380 mln,positive
nyse owner ice may gatecrash deutsche boerse lse merger,negative
g4s sees profits rise but uk contract problems remain,positive
japan s asahi to submit bid next week for sabmiller s grolsch and peroni yomiuri,positive
itv to pursue takeover of canada s entertainment one: bloomberg,positive
glaxosmithkline set to complete $20 billion novartis asset swap next week,positive
news feedftse 100 movers: ashtead jumps on strong interims; glencore bp in,positive
shell share price: standard life announce position against bg acquisition,negative
johnson matthey share price slumps as company posts full year results,negative
royal mail share price rallies amid positive broker comments,positive
credit suisse poaches prudential s thiam for asian push,positive
reed elsevier share price slides on underwhelming full year results,negative
conagra names former hillshire farms ceo connolly to top post,positive
johnson matthey revs up on clean air drive,positive
teva: fda approves generic version of astrazeneca heartburn drug,positive
retail giant kingfisher reports solid start to the year,positive
fda approves nps drug in move validating shire takeover deal,positive
sainsbury cfo rogers to replace home retail ceo walden,neutral
merkel s government said to support deutsche boerse lse merger,positive
doubts grow over glaxosmithkline s $6 bln capital return plan,negative
bhp billiton share price: brazil to sue samarco for â£3 5bn,negative
miners meltdown as bhp to rio tinto sink in commodities rout,negative
ge to sell majority stake in bank bph s core bank to alior bank,positive
barclays share price subdued as bank faces fresh forex probe,negative
britain s ftse bounces back mondi and barratt lead,positive
goodwin not to face scottish prosecution over rbs,positive
imperial tobacco adds quarterly dividends after profit rose,positive
talktalk hires bae systems to investigate cyber attack,negative
morning agenda: shire s deal for nps,positive
london open: taylor wimpey and ashtead drive markets higher barclays falls,positive
petrofac share price rises despite â£30m costs on north sea project,positive
builder persimmon hails 6 rise in house sales,positive
sainsbury sells unit to lloydspharmacy,positive
britain s ftse forges ahead as shire surges,positive
berkshire discloses unit s ties to iran opens probe,negative
sabmiller buys meantime to quench thirst for craft beer,positive
why i d buy arm holdings plc and bhp billiton plc today,positive
london stock exchange shareholders approve merger with deutsche bã¶rse,positive
bp joins forces with det norske in norway,positive
is trouble brewing at legal & general group plc and aviva plc,negative
royal mail breached competition law over delivery service changes ofcom claims,negative
keith skeoch to step up as david nish quits as chief executive of standard life,negative
should you buy associated british foods plc great portland estates plc and dunelm group plc following today s news,positive
new morrisons duo get former boss s support to diffuse investor tension,positive
standard life share price: insurer buys advice firm pearson jones,positive
update 3 ex barclays director accused by us of illegal tips to plumber,negative
ceos of bpm ubi meet italy econ minister as m&a talk heats up,positive
fda approves astrazeneca drug for advanced lung cancer,positive
france raises concerns over proposed lse deutsche boerse deal,negative
balfour beatty plc set to reinstate dividend and rival national grid plc and centrica plc once more,positive
should you follow berkshire hathaway into apple stock,neutral
