headline,label
astrazeneca to pay inovio up to $700 million for cancer drug,positive
priceline s stock jumps to new high for the year after barclays upgrade,positive
ftse 100 drops 2 5 pct on glencore metals price fears,negative
diageo sells ryder cup venue gleneagles hotel to ennismore group,positive
ruling sets lower limit on potential fine for bp,negative
glaxosmithkline starts hunt for successor to ceo witty,neutral
spain s caixabank launches new takeover bid for banco bpi,positive
the coca cola company and coca cola femsa to acquire ades soy based beverage business from unilever,positive
ftse led lower by m&s glaxosmithkline,negative
us sanctions put gazprom shell alliance plans in jeopardy,negative
uk housing market steadies after brexit dip persimmon says,positive
tesco share price closes higher as two more directors leave grocer,positive
johnson matthey raises prospect of investor payout,positive
barclays plc & lloyds banking group plc are the 2 banks i d buy today,positive
aldi and lidl expansion plans speed ahead as tesco sainsbury s morrisons,positive
britain s ftse steadies supported by dixons carphone,positive
london morning briefing: hsbc and standard chartered shares rise,positive
companiesdixons carphone to close 134 uk stores as sales jump,positive
barclays sells benchmark indices unit to bloomberg,positive
london stock exchange â€ deutsche boerse merger under threat from brexit,negative
european stocks hover near 3 week low dialog and bhp slump,negative
rbi surprises street; sensex pares gains after hitting mount 30k,negative
primark racks up a happy christmas after strong sales,positive
brief aviva aims to increase dividend pay out ratio to 50 pct in 2017,positive
aviva fined $27 million by u k regulator over fee failings,negative
whitbread share price climbs on q4 sales growth,positive
rbs pays $1 7 billion to scrap u k treasury s dividend rights,positive
diageo shares surge on report of possible takeover by lemann,positive
update 5 sabmiller rejects ab inbev s $104 bln takeover approach,positive
lloyds to cut 945 jobs as part of three year restructuring strategy,negative
companiesdiageo stays neutral on india boardroom turmoil,neutral
legal & general share price: finance chief to step down,negative
glencore slumps 25 pct as debt fears grow,negative
shell challenges exxon dominance with 47 billion pound bid for bg,negative
glencore fight back over debt fears lifts shares,positive
citigroup to sell onemain to springleaf for $4 25 billion,positive
sab s chairman digs in with board divided on inbev offer,positive
update 3 bp settles oil spill related claims with halliburton transocean,negative
are arm holdings plc domino s pizza group plc and asos plc 3 must have growth stocks,neutral
companiesfresnillo shares jump 8 as silver price breaks $21,positive
tesco plc s recovery continues with a â£250m cash infusion,positive
companiesunilever sales lifted by ice cream in soft economy,positive
update: easyjet passenger numbers aer lingus traffic up in february,positive
ocbc to buy barclay s wealth management unit in singapore hong kong,positive
relief for lewis as tesco sees sales grow for first time in a year,positive
oil majors like royal dutch shell chevron bp fail to find reserves to counter,negative
gkn to buy fokker technologies for 706 mln euros,positive
astrazeneca s patent on asthma drug invalidated by us court,negative
carnival corporation and china merchants group sign memo of understanding,positive
ingenious hsbc ubs and coutts sued by tax avoidance clients,negative
valeant said to name new ceo with pearson still hospitalized,positive
update: barclays expects gain after settling with lehman bros trustee,positive
kingfisher takeover of mr bricolage could hit a brick wall,negative
astrazeneca sells us drug rights to perrigo for $380 mln,positive
nyse owner ice may gatecrash deutsche boerse lse merger,negative
g4s sees profits rise but uk contract problems remain,positive
japan s asahi to submit bid next week for sabmiller s grolsch and peroni yomiuri,positive
itv to pursue takeover of canada s entertainment one: bloomberg,positive
glaxosmithkline set to complete $20 billion novartis asset swap next week,positive
news feedftse 100 movers: ashtead jumps on strong interims; glencore bp in,positive
shell share price: standard life announce position against bg acquisition,negative
johnson matthey share price slumps as company posts full year results,negative
royal mail share price rallies amid positive broker comments,positive
credit suisse poaches prudential s thiam for asian push,positive
reed elsevier share price slides on underwhelming full year results,negative
conagra names former hillshire farms ceo connolly to top post,positive
johnson matthey revs up on clean air drive,positive
teva: fda approves generic version of astrazeneca heartburn drug,positive
retail giant kingfisher reports solid start to the year,positive
fda approves nps drug in move validating shire takeover deal,positive
sainsbury cfo rogers to replace home retail ceo walden,neutral
merkel s government said to support deutsche boerse lse merger,positive
doubts grow over glaxosmithkline s $6 bln capital return plan,negative
bhp billiton share price: brazil to sue samarco for â£3 5bn,negative
miners meltdown as bhp to rio tinto sink in commodities rout,negative
ge to sell majority stake in bank bph s core bank to alior bank,positive
barclays share price subdued as bank faces fresh forex probe,negative
britain s ftse bounces back mondi and barratt lead,positive
goodwin not to face scottish prosecution over rbs,positive
imperial tobacco adds quarterly dividends after profit rose,positive
talktalk hires bae systems to investigate cyber attack,negative
morning agenda: shire s deal for nps,positive
london open: taylor wimpey and ashtead drive markets higher barclays falls,positive
petrofac share price rises despite â£30m costs on north sea project,positive
builder persimmon hails 6 rise in house sales,positive
sainsbury sells unit to lloydspharmacy,positive
britain s ftse forges ahead as shire surges,positive
berkshire discloses unit s ties to iran opens probe,negative
sabmiller buys meantime to quench thirst for craft beer,positive
why i d buy arm holdings plc and bhp billiton plc today,positive
london stock exchange shareholders approve merger with deutsche bã¶rse,positive
barclays poaches new chief operating officer paul compton from jp morgan chase,negative
bp joins forces with det norske in norway,positive
uk s ftse has worst day so far in 2015 as bg and prudential fall,negative
companieshome retail trims gains but is considered in play,positive
is trouble brewing at legal & general group plc and aviva plc,negative
hammerson jv partner secure ownership of ireland s dundrum quick facts,positive
companieshoward davies appointment as rbs director delayed,negative
royal mail breached competition law over delivery service changes ofcom claims,negative
keith skeoch to step up as david nish quits as chief executive of standard life,negative
ocwen reaches settlement with california regulator,positive
should you buy associated british foods plc great portland estates plc and dunelm group plc following today s news,positive
new morrisons duo get former boss s support to diffuse investor tension,positive
standard life share price: insurer buys advice firm pearson jones,positive
companiesab inbev signals it won t go hostile for sabmiller,positive
update 3 ex barclays director accused by us of illegal tips to plumber,negative
ceos of bpm ubi meet italy econ minister as m&a talk heats up,positive
fda approves astrazeneca drug for advanced lung cancer,positive
france raises concerns over proposed lse deutsche boerse deal,negative
royal dutch shell to buy bg group for nearly $70 billion,positive
copper market may get a 2003 style supply shock from glencore closures,negative
randgold profit hit by poor gold price but dividend still increases,negative
g4s slides on balance sheet worries,negative
glencore studies possible ipo for agricultural trading business,positive
chime communications set to be acquired by wpp and providence,positive
tata steel working with stanchart for uk unit sale source,positive
astrazeneca share price: acerta deal pays off with orphan drug status,positive
aviva promises higher dividends to boost flagging share price,positive
gsk joins china trade push as uk trumpets healthcare deals,positive
britain s ftse gets lift from prudential results,positive
verizon and at&t accused of hurting rivals,negative
london stock exchange seals â£22 billion merger with germany s deutsche bã¶rse,positive
us dollar wipes out sales gains for sabmiller,negative
sainsbury s asda tesco and morrisons will all cut petrol prices as oil falls,negative
severn trent share price rises as first half profit inches up as customer,positive
tesco share price steady as analysts weigh in on results,positive
astrazeneca s lung cancer drug tagrisso gets fda approval,positive
insurer old mutual picks standard bank s hemphill as new ceo,positive
why astrazeneca plc & dixons carphone plc are red hot growth stars,positive
whitbread profit up as sales continue to rise looking for new ceo,positive
millercoors board names gavin hattersley interim ceo,neutral
s&p downgrades barclays and rbs on government bailout fears,negative
tesco leads leap in ftse 100; marks & spencer drops,positive
old mutual first quarter sales up 18 buoyed by emerging markets,positive
update 1 dairy crest loses a third of morrisons milk contract,negative
glencore slumps 30 percent as debt fears grow,negative
glaxo s viiv healthcare signs china manufacturing deal with desano,positive
shell offers 50 percent premium to buy bg for $70 billion,positive
ab inbev to sell sabmiller stake in china s snow beer,negative
irish housebuilder cairn homes plans london listing,positive
bpi says caixabank isabel dos santos reach agreement over angola exposure,positive
stanchart and rbs struggle in bank of england stress tests,negative
glencore chief blames rivals overproduction for share price fall,negative
aviva weighs cash handout after beating profit forecast,positive
balfour beatty plc set to reinstate dividend and rival national grid plc and centrica plc once more,positive
saudi aramco shell plan to break up motiva divide up assets,negative
drugmaker shire to buy baxalta for $32 billion after 6 month pursuit,positive
intertek group announces strategic update outlining its plan,positive
johnson matthey profit falls but dividend rises,neutral
travis perkins hikes dividend 20 as profit and revenue rise,positive
morrisons finance chief to fill gap as ceo leaves early,negative
intertek swings to â£347 mln loss on oil s slump,negative
analyst views: astrazeneca shares have seen recent volatility; what will 2015,negative
update 2 pricey beers lift sabmiller s quarterly underlying sales,positive
australia clears ab inbev s $100 billion sabmiller buyout plan,positive
wpp world s largest ad agency reports strong 2015 growth,positive
glencore blames rivals for creating metals glut,negative
intercontinental hotels denies reports of starwood merger talks,negative
tesco criticised for disgraceful advert showing domestic worker being slapped,negative
fda panel backs safety updates for astrazeneca takeda drugs,positive
hargreaves lansdown share price falls as costs mount although pensions,negative
tesco asda sales fall as march of the discounters continues kantar,negative
despite sales growth uk s tesco cautions recovery to be bumpy,negative
should you follow berkshire hathaway into apple stock,neutral
sales boost for new morrisons chief david potts as tesco turnaround stalls,negative
do it for me trend underpins uk sales growth at kingfisher,positive
valeant names interim leader as ceo remains hospitalized,neutral
astrazeneca to buy zs pharma for $2 7 billion,positive
barclays bonds rise as lender cuts dividends to shore up capital,positive
amazon to attack uk grocery market with morrisons deal,positive
morrisons book second consecutive quarter of sales growth,positive
entertainment one dispels itv takeover rumours,positive
crown castle buys tower development corp for $461 million,positive
renewed ab inbev bid for sabmiller ups stake in beer battle,positive
ftse edges up as investors cheer kingfisher results,positive
tesco shares jump 6 after christmas sales beat expectations,positive
berkshire hathaway names kara raiguel to lead general re unit,positive
eu regulators clear $100 billion plus ab inbev sabmiller deal,positive
asahi could be about to snap up more of sabmiller s beers ahead of ab inbev sale,positive
tullow oil suspends dividend amid oil price fall,negative
tesco s sales pickup isn t enough,negative
tesco share price down as grocer faces sfo investigation outcome,negative
aberdeen am posts h1 outflows says conditions to remain challenging,negative
crh adds cr laurence to acquisitions tally for $1 3bn,positive
market report: aviva tops the market as traders approve of its choice of friends,positive
barclays appoints jpmorgan s paul compton as new coo,positive
rolls royce to ensure compliance after petrobras bribery report,negative
refile aviva investors to move 34 bln euros in assets from axa fund arm,negative
investors remain skeptical about shell bg deal,negative
companieskingfisher bid for mr bricolage runs into trouble,negative
aspen to buy anaesthetics from astrazeneca for $520 million,positive
