headline,label
persimmon shares nudge higher as housebuilder sees strong 2014,positive
morrisons store closures: 900 jobs to go as 11 branches are closed due to,negative
astrazeneca teams with daiichi sankyo to sell movantik in us,positive
standard chartered ceo peter sands to resign after unrest at bank,negative
direct line rings up higher profit,positive
sainsbury chief warns of squeeze on high street retailers,negative
valeant ceo pledges to heed critics after painful experience,negative
update 3 bp settles oil spill related claims with halliburton transocean,negative
diageo heineken exchange emerging market brewing assets,positive
dixons carphone profit boost on strong sales,positive
shell seeks to remove greenpeace activists from oil rig,negative
ab inbev holds talks with regulators about california deals,negative
glencore shares enjoy bounce back after hong kong led surge,positive
standard chartered misses estimates in sands s last results,negative
itv acquires poldark production company mammoth screen,positive
astrazeneca to buy zs pharma for $2 7 billion,positive
four former barclays bankers jailed over libor,negative
astrazeneca s good deal turns bad,negative
us urges final approval of $20 billion bp oil spill pact,negative
update 1 norway s statoil shakes up top management replaces cfo,negative
companiesmorrison evicted from ftse 100 as worldpay joins,negative
l&g still paying price for dividend cut during crisis chief says,negative
3g capital warren buffett s favorite partner in deals worth billions,positive
fda panel backs glaxo asthma drug for adults not adolescents,positive
royal mail chairman donald brydon set to step down,negative
should you buy jumbo yielders british american tobacco plc centrica plc & john wood group plc,positive
update 1 petrofac posts net loss hurt by shetland islands project costs,negative
clinigen chosen by astrazeneca to manage access programme for next,positive
gsk and novartis complete deals to reshape both drugmakers,positive
sse cuts gas prices by 4 1 to become fifth of big six providers to slash energy,negative
breakingviews: iag can pay more for aer lingus,positive
update 1 bg group s record output limits oil price fallout,positive
standard life slips as greek worries peg back britain s ftse,negative
militants fire rockets at algerian bp statoil gas plant no casualties,negative
severn trent share price jumps as canadian investor renews pursuit of utility,positive
we d support hsbc leaving london says standard life,positive
failure of leadership behind tesco troubles says former ceo leahy,negative
rbi surprises street; sensex pares gains after hitting mount 30k,positive
update 1 rbs raising $3 1 billion through issue of coco bonds,positive
us stocks wall st rises on berkshire deal china stimulus hopes,positive
berkshire seeks to boost its wells fargo stake above 10 percent,positive
ftse slide halted by bp s â£12bn us settlement london report,negative
bidders abandon auction of tesco data unit,negative
warren buffett s awesome feat at berkshire hathaway revisited,positive
bp chairman defends ceo bob dudley s pay increase,positive
asahi could be about to snap up more of sabmiller s beers ahead of ab inbev sale,positive
astrazeneca shares climb 3 as drug maker ups profits forecasts,positive
insight hires aviva s david hillier for multi asset team,positive
lloyds sells irish loan portfolio for â£827m,positive
sharm el sheikh: easyjet axes all flights to egypt s leading holiday resort,negative
uk regulators license bat e cigarette as quit smoking medicine,positive
glencore sells $2 5 billion stake in agriculture unit,positive
centrica urges policy overhaul as it warns of looming gap in uk energy supplies,negative
glaxosmithkline rebound gathering pace says outgoing ceo,positive
borealis infrastructure putting together new severn trent bid,positive
weir group sees continued fall in orders from oil and gas business,negative
unilever posts weaker than expected fourth quarter,negative
astrazeneca investment eats into profit,negative
astrazeneca heart drug boosted by major clinical trial success,positive
glencore sells shares to raise $2 5 billion and reduce debt,positive
l&g fund arm nikko asset management sign bond fund distribution deal,positive
earnings surge as fund manager schroders reports a record year,positive
arm shrugs off smartphone slowdown as newer designs win share,positive
standard life impresses as fee based products offset annuities slump,positive
us cancels arctic offshore lease sale after shell drops interest,negative
associated british foods profit hit by strong sterling tough sugar business,negative
astrazeneca sells us drug rights to perrigo for $380 mln,positive
update 1 britain s tullow says makes new oil find in kenya,positive
saudi aramco shell plan to break up motiva divide up assets,negative
intercontinental exchange opts not to bid for london stock exchange,negative
britain s ftse hits three week low as financials tesco fall,negative
glencore launches refinancing of credit line,positive
ab inbev to sell peroni and grolsch,positive
tesco closes in on new chairman with dixons carphone s john allan in the frame,positive
ftse 100 movers: bg group leads the charge as resource stocks jump,positive
companiesab inbev signals it won t go hostile for sabmiller,positive
chipotle sales plunge as troubled chain gets federal subpoena,negative
philippines san miguel says to partner with kirin if it bids for sabmiller s,positive
renewed ab inbev bid for sabmiller ups stake in beer battle,positive
nyse owner ice considers offer for lse,positive
update 1 uk to start selling remaining royal mail shares,negative
cuadrilla chief francis egan: scaremongering fracking opponents make me angry,negative
companiestesco bumps up pay for store staff,positive
stanchart announces $5 1 billion capital raising plan posts q3 loss,negative
ceos of bpm ubi meet italy econ minister as m&a talk heats up,positive
standard life hit by unprecedented number of calls on pension freedoms,negative
bhp billiton slashes dividend posts $5 67 billion net loss,negative
us walrus protections hit shell s arctic drilling plan,negative
glaxo s viiv healthcare signs china manufacturing deal with desano,positive
intercontinental hotels denies reports of starwood merger talks,negative
entertainment one dispels itv takeover rumours,positive
stakes high for astrazeneca heart drug facing tough competition,negative
marketsus industrials lag as barclays dims view,negative
aviva plans to up pay out ratio says too soon to judge brexit impact,positive
shell challenges exxon dominance with 47 billion pound bid for bg,positive
glaxosmithkline s ceo witty to bow out in march 2017,negative
oil giant shell to cut around 2800 jobs amid bg takeover,negative
australia clears ab inbev s $100 billion sabmiller buyout plan,positive
britain s ftse eyes 7th straight daily rise; wolseley lags,negative
teva: fda approves generic version of astrazeneca heartburn drug,positive
helge lund moves to bg a month early,positive
sse faces profiteering accusations despite 5 3 cut in gas charges,negative
marketsubs goldman sachs cut metals forecasts,negative
bhp billiton says no settlement yet on brazil dam disaster,negative
glencore shares rally after miner hits back,positive
us sanctions put gazprom shell alliance plans in jeopardy,negative
aggreko says first half profits will be lower as the oil price rout claims its latest victim,negative
companiescentrica shares drop 7 amid capital raise,negative
news feedftse 100 movers: standard chartered lifted while astrazeneca sinks,positive
struggling morrisons pays out â£3m to sacked boss dalton philips â€ with more to,negative
glencore sells agri unit stake for $2 5 billion to canadian pension fund,positive
former schroders trader sentenced to 2 years in prison,negative
royal dutch shell posts rise in earnings despite lower oil prices,positive
shell offers 50 percent premium to buy bg for $70 billion,positive
astrazeneca weighing up acerta bid to secure blood cancer drug,positive
brief legal & general s retirement business books 4 billion stg h1 sales,positive
sab s chairman digs in with board divided on inbev offer,positive
tesco made a bit of a crucial error in this promotion for ramadan,negative
meggitt agrees to buy us aerospace component firm for $340 million,positive
bhp residents brace as cyclone stan nears australian coast,negative
fda approves shire s vyvanse for binge eating disorder,positive
are arm holdings plc domino s pizza group plc and asos plc 3 must have growth stocks,neutral
update 2 prudential will see strong first half earnings outgoing ceo says,positive
market report: eight day rally ends for ftse 100 and standard chartered,positive
aviva weighs cash handout after beating profit forecast,positive
cuadrilla and protesters await lancashire fracking decision,negative
prudential knocked after investors withdraw â£3 9bn from m&g,negative
glencore slashes 2015 capex budget as annual profits slip 2,negative
standard life stands tall amid pension reform,positive
sotheby s chairman takes his final sale,negative
the uk government s call to sell shares in royal bank of scotland group plc,negative
smith & nephew recalls hip replacement components,negative
diageo receives reports from united spirits on financial irregularities involving,negative
cftc fines barclays $560000 for inaccurate swaps position reports,negative
tesco share price closes higher as two more directors leave grocer,positive
friday papers: sir philip green sells bhs for â£1,positive
wolseley profit up 18 warns on revenue growth,positive
astrazeneca wins us approval for longer use of blood thinner,positive
anheuser busch inbev increases offer for rival sabmiller,positive
uk s morrisons in talks to sell convenience stores source,negative
greene king s third quarter sales boosted by festive season,positive
kingfisher set to open another 200 screwfix stores,positive
bhp billiton share price: brazil to sue samarco for â£3 5bn,negative
whitbread boss andy harrison defends sales fall as just a blip,negative
prudential capital ratio beats forecasts confirms uk head,positive
credit checker experian reports fall in full year profit,negative
britain s ftse steadies below record high bhp gains,positive
passengers rise at easyjet and aer lingus,positive
barclays poaches new chief operating officer paul compton from jp morgan chase,positive
bhp billiton drags ftse lower after slashing dividend,negative
tesco says recovery on track asks investors to be patient,positive
national grid profit up 15 ; gas sale on track,positive
falling oil prices hurt hunting weir group,negative
standard life shuts â£2 9bn property fund after investors rush to withdraw money post brexit,negative
european stocks hover near 3 week low dialog and bhp slump,negative
companiesrbs pulls a surprise: a 27 jump in profits,positive
berkshire applies to boost wells fargo stake above 10 percent,positive
former aviva investors analyst mothahir miah banned and fined â£139000 by fca,negative
sir ken morrison has taken a â£6m stake in rival sainsbury s,positive
rio tinto reaffirms goal for iron ore output,positive
barclays picks ex jpmorgan exec staley as new ceo to start dec 1,neutral
unilever head s resignation sparks spinoff talk,positive
tesco share price dips as blinkbox books closes ending supermarket s digital,negative
ruling sets lower limit on potential fine for bp,negative
barclays names mike bagguley as chief operating officer of investment bank,neutral
companiestesco sends supermarket shares to top of ftse,positive
is it worth investing in tesco plc and prudential plc now,positive
commentopening quote: pay day moans; profits slump for lloyds; mars mission,negative
wpp s sir martin sorrell is highest paid ftse 100 chief executive,positive
united utilities full year underlying operating profit falls 9 percent,negative
glencore chief blames rivals overproduction for share price fall,negative
rbs chairman admits surprise at size of regulatory penalties,negative
can standard chartered plc bp plc & burberry group plc keep charging,neutral
standard chartered faces fresh claims of iran sanctions violations,negative
marketsbp promotes upstream boss to deputy ceo,positive
france raises concerns over proposed lse deutsche boerse deal,negative
refile bp agrees uk gas pipeline stake sale to infrastructur,positive
astrazeneca sells us gout drug rights to ironwood for up to $265 million,positive
update 3 barclays sells italian branches to mediobanca at a loss,positive
fitch: citi s 1q 15 reports much improved results,positive
shell plans to shed 2800 jobs after buying bg group,negative
bg group ships first lng from queensland curtis,positive
uk serious fraud office seeks retrial of two former barclays libor traders,negative
astrazeneca in talks to buy cancer drug developer acerta pharma,positive
stanchart capital raising would be major surprise investor aberdeen,positive
water utility severn trent ups savings forecast fy profit falls,positive
can bp restore its lost luster,negative
sharm el sheikh travel disruption: british airways easyjet thomson and,negative
pfizer to cut 120 jobs with closure of cambridge r&d centre,negative
rio approves $5 3 billion oyu tolgoi copper mine expansion,positive
update 1 bp reports worst annual loss in at least 20 years cuts more jobs,negative
standard chartered considering move from uk,positive
lloyds to cut 945 jobs as part of three year restructuring strategy,negative
glaxosmithkline set to complete $20 billion novartis asset swap next week,positive
trading expertbroker recommendationsubs ups rbs to buy as it re initiates coverage on uk banks,positive
barclays considers acquisition to help split off retail arm,positive
ab inbev to sell sabmiller stake in china s snow beer,positive
barclays said to shrink bonus pool to less than 2 billion pounds,positive
doubts grow over glaxosmithkline s $6 bln capital return plan,negative
standard life share price: group gets approval to hike stake in india jv,positive
buffett talks wind energy coca cola at berkshire meeting,positive
italy probes shell s role in purchase of nigerian oil block,negative
shell and bg shareholders to vote on deal at end of january,neutral
ab inbev offers sabmiller $3 billion breakup fee,positive
the latest: buffett says cuts will pay off at kraft heinz,positive
tesco asda sales fall as march of the discounters continues kantar,negative
sainsbury s pressed to raise bid for home retail group,negative
sales boost for new morrisons chief david potts as tesco turnaround stalls,negative
united utilities fy profit up 3 5 ; to boost capex,positive
tesco share price jumps as q3 sales top estimates,positive
companiesglencore s annual results beat forecasts,positive
tesco bans sugary drinks in â€œchildhood obesity driveâ€퀀,positive
whitbread profit up as sales continue to rise looking for new ceo,positive
london open: taylor wimpey and ashtead drive markets higher barclays falls,positive
ex barclays trader johnson pleaded guilty to libor fixing,negative
auto trader share price surges as company floats on lse,positive
glencore slumps 25 pct as debt fears grow,negative
lloyds banking group eyes return to dealmaking with mbna bid,positive
imi posts drop in first quarter organic revenue; warns on full year,negative
johnson matthey sells research chemicals unit to thermo scientific,positive
fda panel backs safety updates for astrazeneca takeda drugs,negative
tesco mobile is offering you cash back in exchange for looking at ads,positive
update: easyjet passenger numbers aer lingus traffic up in february,positive
royal mail johnson matthey lead ftse lower,negative
bae systems lines up oil exec woodburn as next ceo source,positive
aberdeen asset management gains foothold in china,positive
glaxosmithkline share price slips as fda okays asthma therapy only for adults,negative
new york says barclays not cooperating in dark pool probe,negative
shell s profits hit by further slide in oil prices,negative
investors remain skeptical about shell bg deal,negative
bbcn bancorp to buy wilshire bancorp in $1 bln deal,positive
shell s $70 billion bg deal meets shareholder skepticism,negative
britain s ftse lifted by solid kingfisher,positive
barclays credit suisse strike record deals with sec ny over dark pools,negative
astrazeneca bags another cancer drug deal this time with inovio,positive
berkshire hathaway s 4q profit declines 17 percent,negative
update 1 lloyds to cut 945 jobs as part of 3 year restructuring plan,negative
diageo sells wine businesses for 320m pounds,positive
companies raise less money on london stock exchange in 2015,negative
bt group s third quarter revenues rise as restructure unveiled,positive
shell shells out over nigeria oil spill,negative
tesco leads leap in ftse 100; marks & spencer drops,positive
bp agrees to $18 7b penalty for oil spill; the tricky science behind,negative
standard chartered shifts emerging markets strategy after losses,negative
eli lilly & co lly has broken out to a new high on astrazeneca collaboration,positive
crown castle buys tower development corp for $461 million,positive
britain s ftse bounces back mondi and barratt lead,positive
mongolia and rio tinto agree $5bn oyu tolgoi mine expansion,positive
companiestesco sheds harris & hoole coffee shops,positive
bae systems cuts earnings target for 2015 and 370 jobs,negative
industry newswhitbread sales sink in fourth quarter on costa slowdown,negative
smith & nephew 2015 trading profit beats expectations,positive
shire rises as dry eye treatment sails through trial,positive
update 1 shire steps up drive to get baxalta talking after $30 bln bid,positive
companiesroyal mail stake sale delivers â£750m for taxpayer,negative
glencore to refinance its short term debt early shares rise,positive
indy future in doubt as johnston press lines up deal for i,positive
royal mail and workers union agree pay deal,positive
amazon s grocery deal with morrisons is only the beginning,positive
tesco sale is asia s biggest private equity deal,positive
ftse led lower by m&s glaxosmithkline,negative
dixons carphone profit beats forecast in first year since merger,positive
astrazeneca suffers setback after drug fails to treat eye cancer,negative
diageo and carlsberg hit as russians suffer from oil price collapse and rouble,negative
london midday briefing: kingfisher s french expansion hits the rocks,negative
ftse falls to 3 month low on greek debt concerns easyjet skids,negative
germanwings disaster will not affect image of budget air travel easyjet,positive
buffett s company reports 37 percent drop in 2q earnings,negative
royal mail needs to deliver on modernisation plans post haste,negative
companiescompass serves up half year profit rise,positive
ab inbev approaches sabmiller to explore $250bn tie up,positive
barclays plc & lloyds banking group plc are the 2 banks i d buy today,positive
tesco said to discuss central and eastern european unit sale,positive
exclusive bp china s cnpc to unveil oil alliance sources,positive
update 3 barclays fined for lax crime checks in deal of century,negative
ao world shares tumble on profit warning,negative
easyjet targets business travellers with new perks,positive
glencore blames rivals for creating metals glut,negative
sainsbury s share price: grocer launches click and collect,positive
uk government sells more lloyds shares cuts stake to below 12 percent,negative
update 2 pricey beers lift sabmiller s quarterly underlying sales,positive
dave lewis admits long road ahead for tesco recovery,negative
tesco share price: korean currency slide may hit homeplus sale plans,negative
antofagasta sees lower cash costs in 2015 quick facts,positive
u k stocks little changed near record as barclays shell fall,negative
corrected shire to buy dyax for about $5 9 bln,positive
easyjet to pass on lower fuel prices to customers,positive
uk s ftse hits new record highs as crh climbs,positive
ftse edges up as investors cheer kingfisher results,positive
eu regulators clear $100 billion plus ab inbev sabmiller deal,positive
brewer ab inbev seeks $275 bln tie up with sabmiller,positive
domino s pizza worker sacked after crude slur aimed at customer on order screen,negative
u s debt lures schroders as ecb depresses rates,positive
british american tobacco first half sales hurt by currency moves,negative
aviva suspends trading in â£1 8bn uk property fund,negative
marketsshire up 2 5 and baxalta up 6 on $32bn deal,positive
pearson in talks to sell its stake in the economist group,positive
valeant astrazeneca strike psoriasis drug deal,positive
aviva fined $27 million by u k regulator over fee failings,negative
friends life lifts profits 38 and hikes divi ahead of proposed aviva takeover,positive
uk winners & losers: aviva and friends life lead ftse 100 gainers,positive
retail giant kingfisher reports solid start to the year,positive
refile hikma and barclays help britain s ftse to climb higher,positive
spain s caixabank expects to close deal for banco bpi,positive
glencore shares hit 3 month high after refinancing key credit line,positive
ab inbev to sell more sab assets as seeks eu deal approval,negative
old mutual to split up may list some businesses,positive
city spirits sink after diageo comes up short with sales slide,negative
lloyds returns â£13bn to uk taxpayer,negative
petrofac books further â£30m cost for shetland gas terminal delays,negative
british government stake in lloyds banking group fa,negative
u k shares extend rebound for second day as easyjet surges,positive
weir group offloads two renewables units,positive
rsa insurance hires towergate s egan as chief financial officer,positive
intercontinental hotels group share price climbs on $1 5bn special dividend,positive
rbs invites pitches for broker role ahead of privatisation sources,positive
companiessanofi poaches immunology expert from astrazeneca,negative
exxon beaumont cdu overhaul to be slowed by accident: sources,negative
companiesdeutsche taps ex stanchart executive for audit role,neutral
industry newsstrong results at travis perkins marred by plumbing impairment,negative
sainsbury cfo rogers to replace home retail ceo walden,neutral
rpt uk supermarkets braced for battle as tesco comes out fighting,positive
companiesroyal mail swerves new pricing regulations,negative
london morning briefing: hsbc and standard chartered shares rise,positive
royal dutch shell plc: shell updates on alaska exploration,neutral
how kraft heinz merger came together in speedy 10 weeks,positive
sainsbury s asda tesco and morrisons will all cut petrol prices as oil falls,negative
update 1 astrazeneca potassium drug delayed by manufacturing snag,negative
exclusive britain targets sale of half its rbs stake in two years: sources,negative
ftse ends lower on weaker miners tesco outperforms,positive
barclays launches first 100 mortgages since crisis,positive
miners meltdown as bhp to rio tinto sink in commodities rout,negative
companies thetrainline com announces arrival of london ipo,positive
why i d buy arm holdings plc and bhp billiton plc today,positive
ftse hits three week low as financials tesco fall,negative
glencore tells investors it is on track to reduce debt: barclays,positive
ftse 100 moves lower but hsbc outperforms,positive
euro zone qe helps standard life first quarter funds boost,positive
barclays says has spent $150 million on us living will,negative
shell to lay off another 2200 staff,negative
us doj antitrust unit subpoenas mylan over pricing of doxycycline,negative
jim armitage: spare no tears as glencore s bosses are paying such a small price,negative
tesco to axe 10000 jobs in simplification drive to cut costs by 30 per cent,positive
fresnillo production surges but profit hit by lower prices,positive
intercontinental hotels starwood held early deal talks ft,positive
unilever finds growth more elusive as sales meet estimates,positive
5 years after bp spill: what s changed in offshore drilling,negative
rpt update 2 former jefferies trader litvak s conviction overturned,positive
buffett s berkshire delivers 9 8 profit growth,positive
abn amro: bank that brought down rbs poised for return to the market,positive
tesco loses two more directors as garfield and tammenoms step down,negative
intertek group announces strategic update outlining its plan,positive
bp wins right to appeal some gulf spill damages claims,positive
companieshome retail trims gains but is considered in play,positive
deals help shrink glencore s mountain of debt,positive
whitbread to hike prices to offset substantial national living wage bill,negative
former barclays traders stand trial in libor case,negative
conagra names former hillshire farms ceo connolly to top post,positive
legal & general arm buys 50 pct stake in mediacityuk in manchester,positive
shire offers to buy baxalta for $30 billion,positive
britain s ftse slips from 2016 high as sky falls,negative
london stock exchange shareholders vote on merger deal under brexit cloud,negative
kingfisher takeover of mr bricolage could hit a brick wall,negative
bg group appoints new ceo one month early,positive
hsbc appoints business leaders to board,positive
astrazeneca share price: company to carve out antibiotic r&d unit into separate,positive
update 2 easyjet sees better first half on lower fuel bill,positive
tesco chief excutive dave lewis sees encouraging signs despite profits tumble,positive
press: pearson set to announce sale of financial times reuters,positive
diageo share price: group issues half year update,neutral
lloyds is cutting more than 600 jobs and shutting 21 branches,negative
royal bank of scotland fortunes ebbed and flowed under 3 chiefs,neutral
centrica suffers protest from shareholders over pay,negative
canadian pension fund borealis renews pursuit of severn trent : report,positive
companiesshell sells stake in showa shell sekiyu for $1 4bn,negative
easyjet attracts more passengers in june but still lags ryanair,positive
tesco says uk store closures put 2000 jobs at risk,negative
goodwin not to face scottish prosecution over rbs,positive
barclays not convinced by gains in south african stocks: chart,negative
british american tobacco drops and sues pwc over pollution scandal,negative
morning agenda: shire s deal for nps,positive
companieslse adds ex sec head schapiro to board,positive
silicon fen champion brings exacting approach to rolls royce,positive
sale of tesco s clubcard business to wpp on the verge of collapse,negative
wpp world s largest ad agency reports strong 2015 growth,positive
is trouble brewing at legal & general group plc and aviva plc,negative
uk s ftse climbs to record closing high as standard chartered surges,positive
shire sees baxalta deal closing as expected after new rules,positive
old mutual faces backlash over â£9m chief exec payout plan,negative
update 2 exchanges barclays win dismissal of us high frequency trading case,positive
irish said chasing standard chartered rbs as brexit vote nears,positive
glencore raises $2 5bn through share placing to help cut debt load,positive
lloyds will cut 640 jobs close 23 branches as part of 2014 plan,positive
bhp billiton half year profit falls beats forecasts,positive
barclays to speed up cost cuts after new mis selling hit,negative
shell ceo van beurden s remuneration fell in 2015,negative
are aviva plc direct line insurance group plc and admiral group plc set to soar,positive
verizon and at&t accused of hurting rivals,negative
hargreaves lansdown says first quarter assets hit by stock market flux,negative
update 1 oil major bp freezes pay in 2015 to cut costs,negative
stanlife leads ftse after strong earnings,positive
novartis buys remaining rights to gsk treatment in deal up to $1 billion,positive
tesco share price down as grocer faces sfo investigation outcome,negative
staley to face challenges at barclays,negative
update 1 berkshire applies to boost wells fargo stake above 10 pct,positive
update 1 uk government would oppose any takeover of bp ft,negative
tesco leads ftse higher on clubcard bid reports,positive
randgold profit hit by poor gold price but dividend still increases,negative
experian says receives class actions related to t mobile breach,negative
bp seeks to get back some gulf oil spill business payouts,positive
barclays poised to replace sir mike rake as he heads for exit,positive
fears primark growth is starting to falter,negative
aberdeen am posts h1 outflows says conditions to remain challenging,negative
tata steel working with stanchart for uk unit sale source,positive
tesco versus sainsbury: weight watcher vs bodybuilder,positive
astrazeneca profit down as sales of stalwarts fade,negative
hargreaves lansdown share price falls as costs mount although pensions,negative
london stock exchange shareholders approve merger with deutsche bã¶rse,positive
diageo sells ryder cup venue gleneagles hotel to ennismore group,positive
shell chevron await lng s return from pause mode,positive
why shell cut ties to conservative lobby group over climate change,neutral
reed elsevier shares cool after profit dip,negative
press: serco set to appoint roy gardner ex centrica as chairman ft,positive
tullow oil suspends dividend amid oil price fall,negative
cost savings help robinsons maker britvic to first half profit,positive
bp sees q1 earnings slide as low oil prices take their toll,negative
unilever returns to cuba in joint venture with state,positive
uk lawmakers warn royal mail against further price hikes,negative
the sustainability of royal dutch shell s dividend,neutral
industry newsg4s makes positive start to year no new impairments,positive
astrazeneca acquires zs pharma in $2 7 billion deal,positive
companiestravis perkins lifts dividend earnings rise 15,positive
astrazeneca wins fda approval for key new lung cancer pill,positive
industry newshammerson joint venture buys dublin loan portfolio,positive
barclays says not been offered deferred prosecution deal by sfo,positive
warren buffett s berkshire hathaway quarterly profit jumps almost one third,positive
eu regulator backs approval for gsk injectable asthma drug,positive
companieskingfisher bid for mr bricolage runs into trouble,negative
centrica extends gas deals with gazprom statoil,positive
pearson lags as uk s ftse slips off record high,negative
rbs pays $1 7 billion to scrap u k treasury s dividend rights,positive
sse share price: peterhead station to supply voltage support to national grid,positive
bp reports $583 million loss in first quarter,negative
barclays ceo poaches risk head from jp morgan,negative
glaxosmithkline heart drug flops in study shingles vaccine on track,negative
rbs bosses ordered to go out and meet small firms,positive
astrazeneca sells rights to anaesthetics to south africa s aspen,positive
update 1 astrazeneca sells rare cancer drug to sanofi for up to $300 mln,positive
glaxosmithkline beats profit forecasts despite advair hit lower margins,positive
news feedftse 100 movers: ashtead jumps on strong interims; glencore bp in,positive
ab inbev offers to sell some sabmiller brands,positive
shell to buy bg group in $69 7 billion takeover,positive
ceo of berkshire s gen re to retire; jain s role grows,negative
wolseley share price: group updates on quarterly performance,neutral
shell targets gains from brazil to lng with takeover of bg group,positive
prudential financial quarterly profit rises 64 pct,positive
barclays ceo staley says brexit slump caused by profit fears,negative
bp joins forces with det norske in norway,positive
ab inbev s latest bid said unlikely to win sabmiller s approval,positive
four ex barclays bankers sentenced for roles in libor rate rigging scandal,negative
should you follow berkshire hathaway into apple stock,positive
reluctant shareholder george osborne loses patience with rbs,negative
bg group still happy with shell s $70 billion offer,positive
european shares plunge roiled by bhp and oil; hopes turn to ecb,negative
centrica prepared for takeover approach chairman,positive
hammerson jv partner secure ownership of ireland s dundrum quick facts,positive
bp s fine for 2010 oil spill capped at $13 7 billion,negative
google fiber to buy webpass for big city internet service,positive
us judge rules that bp spill smaller than feared,positive
kraft cadbury s and britvic in total recall: how pulling a product affects profit,negative
britain s ftse advances as royal mail rises,positive
prudential shares halted in hong kong pending announcement,negative
refile aviva investors to move 34 bln euros in assets from axa fund arm,negative
ice said to start lining up financing for lse bidding war,positive
standard chartered shares jump most since 12 after upgrades,positive
buzz bg group: outperforms sector after record output,positive
