sentiment,entity,directional_word
positive,operating,climb
positive,operating,doubl
positive,operating,faster
positive,operating,gain
positive,operating,grow
positive,operating,higher
positive,operating,increas
positive,operating,jump
positive,operating,quicken
positive,operating,rebound
positive,operating,recov
positive,operating,rise
positive,operating,rose
positive,operating,step-up
positive,operating,surg
positive,operating,up
positive,medium,acceler
positive,medium,advanc
positive,medium,award
positive,medium,better
positive,medium,climb
positive,medium,doubl
positive,medium,faster
positive,medium,gain
positive,medium,grow
positive,medium,higher
positive,medium,increas
positive,medium,jump
positive,medium,quicken
positive,medium,rebound
positive,medium,recov
positive,medium,rise
positive,medium,rose
positive,medium,step-up
positive,medium,surg
positive,medium,up
positive,ebit,acceler
positive,ebit,advanc
positive,ebit,award
positive,ebit,better
positive,ebit,climb
positive,ebit,doubl
positive,ebit,faster
positive,ebit,gain
positive,ebit,grow
positive,ebit,higher
positive,ebit,increas
positive,ebit,jump
positive,ebit,quicken
positive,ebit,rebound
positive,ebit,recov
positive,ebit,rise
positive,ebit,rose
positive,ebit,step-up
positive,ebit,surg
positive,ebit,up
positive,group,acceler
positive,group,advanc
positive,group,award
positive,group,better
positive,group,climb
positive,group,doubl
positive,group,faster
positive,group,gain
positive,group,grow
positive,group,higher
positive,group,increas
positive,group,jump
positive,group,quicken
positive,group,rebound
positive,group,recov
positive,group,rise
positive,group,rose
positive,group,step-up
positive,group,surg
positive,group,up
positive,helsinki,acceler
positive,helsinki,advanc
positive,helsinki,award
positive,helsinki,better
positive,helsinki,climb
positive,helsinki,doubl
positive,helsinki,faster
positive,helsinki,gain
positive,helsinki,grow
positive,helsinki,higher
positive,helsinki,increas
positive,helsinki,jump
positive,helsinki,quicken
positive,helsinki,rebound
positive,helsinki,recov
positive,helsinki,rise
positive,helsinki,rose
positive,helsinki,step-up
positive,helsinki,surg
positive,helsinki,up
positive,quarter,acceler
positive,quarter,advanc
positive,quarter,award
positive,quarter,better
positive,quarter,climb
positive,quarter,doubl
positive,quarter,faster
positive,quarter,gain
positive,quarter,grow
positive,quarter,higher
positive,quarter,increas
positive,quarter,jump
positive,quarter,quicken
positive,quarter,rebound
positive,quarter,recov
positive,quarter,rise
positive,quarter,rose
positive,quarter,step-up
positive,quarter,surg
positive,quarter,up
positive,finnair,acceler
positive,finnair,advanc
positive,finnair,award
positive,finnair,better
positive,finnair,climb
positive,finnair,doubl
positive,finnair,faster
positive,finnair,gain
positive,finnair,grow
positive,finnair,higher
positive,finnair,increas
positive,finnair,jump
positive,finnair,quicken
positive,finnair,rebound
positive,finnair,recov
positive,finnair,rise
positive,finnair,rose
positive,finnair,step-up
positive,finnair,surg
positive,finnair,up
positive,year,acceler
positive,year,advanc
positive,year,award
positive,year,better
positive,year,climb
positive,year,doubl
positive,year,faster
positive,year,gain
positive,year,grow
positive,year,higher
positive,year,increas
positive,year,jump
positive,year,quicken
positive,year,rebound
positive,year,recov
positive,year,rise
positive,year,rose
positive,year,step-up
positive,year,surg
positive,year,up
positive,rate,acceler
positive,rate,advanc
positive,rate,award
positive,rate,better
positive,rate,climb
positive,rate,doubl
positive,rate,faster
positive,rate,gain
positive,rate,grow
positive,rate,higher
positive,rate,increas
positive,rate,jump
positive,rate,quicken
positive,rate,rebound
positive,rate,recov
positive,rate,rise
positive,rate,rose
positive,rate,step-up
positive,rate,surg
positive,rate,up
positive,profit,acceler
positive,profit,advanc
positive,profit,award
positive,profit,better
positive,profit,climb
positive,profit,doubl
positive,profit,faster
positive,profit,gain
positive,profit,grow
positive,profit,higher
positive,profit,increas
positive,profit,jump
positive,profit,quicken
positive,profit,rebound
positive,profit,recov
positive,profit,rise
positive,profit,rose
positive,profit,step-up
positive,profit,surg
positive,profit,up
positive,metal,acceler
positive,metal,advanc
positive,metal,award
positive,metal,better
positive,metal,climb
positive,metal,doubl
positive,metal,faster
positive,metal,gain
positive,metal,grow
positive,metal,higher
positive,metal,increas
positive,metal,jump
positive,metal,quicken
positive,metal,rebound
positive,metal,recov
positive,metal,rise
positive,metal,rose
positive,metal,step-up
positive,metal,surg
positive,metal,up
positive,building,acceler
positive,building,advanc
positive,building,award
positive,building,better
positive,building,climb
positive,building,doubl
positive,building,faster
positive,building,gain
positive,building,grow
positive,building,higher
positive,building,increas
positive,building,jump
positive,building,quicken
positive,building,rebound
positive,building,recov
positive,building,rise
positive,building,rose
positive,building,step-up
positive,building,surg
positive,building,up
positive,service,acceler
positive,service,advanc
positive,service,award
positive,service,better
positive,service,climb
positive,service,doubl
positive,service,faster
positive,service,gain
positive,service,grow
positive,service,higher
positive,service,increas
positive,service,jump
positive,service,quicken
positive,service,rebound
positive,service,recov
positive,service,rise
positive,service,rose
positive,service,step-up
positive,service,surg
positive,service,up
positive,trade,acceler
positive,trade,advanc
positive,trade,award
positive,trade,better
positive,trade,climb
positive,trade,doubl
positive,trade,faster
positive,trade,gain
positive,trade,grow
positive,trade,higher
positive,trade,increas
positive,trade,jump
positive,trade,quicken
positive,trade,rebound
positive,trade,recov
positive,trade,rise
positive,trade,rose
positive,trade,step-up
positive,trade,surg
positive,trade,up
positive,maker,acceler
positive,maker,advanc
positive,maker,award
positive,maker,better
positive,maker,climb
positive,maker,doubl
positive,maker,faster
positive,maker,gain
positive,maker,grow
positive,maker,higher
positive,maker,increas
positive,maker,jump
positive,maker,quicken
positive,maker,rebound
positive,maker,recov
positive,maker,rise
positive,maker,rose
positive,maker,step-up
positive,maker,surg
positive,maker,up
positive,finland,acceler
positive,finland,advanc
positive,finland,award
positive,finland,better
positive,finland,climb
positive,finland,doubl
positive,finland,faster
positive,finland,gain
positive,finland,grow
positive,finland,higher
positive,finland,increas
positive,finland,jump
positive,finland,quicken
positive,finland,rebound
positive,finland,recov
positive,finland,rise
positive,finland,rose
positive,finland,step-up
positive,finland,surg
positive,finland,up
positive,earnings,acceler
positive,earnings,advanc
positive,earnings,award
positive,earnings,better
positive,earnings,climb
positive,earnings,doubl
positive,earnings,faster
positive,earnings,gain
positive,earnings,grow
positive,earnings,higher
positive,earnings,increas
positive,earnings,jump
positive,earnings,quicken
positive,earnings,rebound
positive,earnings,recov
positive,earnings,rise
positive,earnings,rose
positive,earnings,step-up
positive,earnings,surg
positive,earnings,up
positive,commission,acceler
positive,commission,advanc
positive,commission,award
positive,commission,better
positive,commission,climb
positive,commission,doubl
positive,commission,faster
positive,commission,gain
positive,commission,grow
positive,commission,higher
positive,commission,increas
positive,commission,jump
positive,commission,quicken
positive,commission,rebound
positive,commission,recov
positive,commission,rise
positive,commission,rose
positive,commission,step-up
positive,commission,surg
positive,commission,up
positive,mn,acceler
positive,mn,advanc
positive,mn,award
positive,mn,better
positive,mn,climb
positive,mn,doubl
positive,mn,faster
positive,mn,gain
positive,mn,grow
positive,mn,higher
positive,mn,increas
positive,mn,jump
positive,mn,quicken
positive,mn,rebound
positive,mn,recov
positive,mn,rise
positive,mn,rose
positive,mn,step-up
positive,mn,surg
positive,mn,up
positive,contract,acceler
positive,contract,advanc
positive,contract,award
positive,contract,better
positive,contract,climb
positive,contract,doubl
positive,contract,faster
positive,contract,gain
positive,contract,grow
positive,contract,higher
positive,contract,increas
positive,contract,jump
positive,contract,quicken
positive,contract,rebound
positive,contract,recov
positive,contract,rise
positive,contract,rose
positive,contract,step-up
positive,contract,surg
positive,contract,up
positive,period,acceler
positive,period,advanc
positive,period,award
positive,period,better
positive,period,climb
positive,period,doubl
positive,period,faster
positive,period,gain
positive,period,grow
positive,period,higher
positive,period,increas
positive,period,jump
positive,period,quicken
positive,period,rebound
positive,period,recov
positive,period,rise
positive,period,rose
positive,period,step-up
positive,period,surg
positive,period,up
positive,percent,acceler
positive,percent,advanc
positive,percent,award
positive,percent,better
positive,percent,climb
positive,percent,doubl
positive,percent,faster
positive,percent,gain
positive,percent,grow
positive,percent,higher
positive,percent,increas
positive,percent,jump
positive,percent,quicken
positive,percent,rebound
positive,percent,recov
positive,percent,rise
positive,percent,rose
positive,percent,step-up
positive,percent,surg
positive,percent,up
positive,beer,acceler
positive,beer,advanc
positive,beer,award
positive,beer,better
positive,beer,climb
positive,beer,doubl
positive,beer,faster
positive,beer,gain
positive,beer,grow
positive,beer,higher
positive,beer,increas
positive,beer,jump
positive,beer,quicken
positive,beer,rebound
positive,beer,recov
positive,beer,rise
positive,beer,rose
positive,beer,step-up
positive,beer,surg
positive,beer,up
positive,board,acceler
positive,board,advanc
positive,board,award
positive,board,better
positive,board,climb
positive,board,doubl
positive,board,faster
positive,board,gain
positive,board,grow
positive,board,higher
positive,board,increas
positive,board,jump
positive,board,quicken
positive,board,rebound
positive,board,recov
positive,board,rise
positive,board,rose
positive,board,step-up
positive,board,surg
positive,board,up
positive,area,acceler
positive,area,advanc
positive,area,award
positive,area,better
positive,area,climb
positive,area,doubl
positive,area,faster
positive,area,gain
positive,area,grow
positive,area,higher
positive,area,increas
positive,area,jump
positive,area,quicken
positive,area,rebound
positive,area,recov
positive,area,rise
positive,area,rose
positive,area,step-up
positive,area,surg
positive,area,up
positive,food,acceler
positive,food,advanc
positive,food,award
positive,food,better
positive,food,climb
positive,food,doubl
positive,food,faster
positive,food,gain
positive,food,grow
positive,food,higher
positive,food,increas
positive,food,jump
positive,food,quicken
positive,food,rebound
positive,food,recov
positive,food,rise
positive,food,rose
positive,food,step-up
positive,food,surg
positive,food,up
positive,+àland,acceler
positive,+àland,advanc
positive,+àland,award
positive,+àland,better
positive,+àland,climb
positive,+àland,doubl
positive,+àland,faster
positive,+àland,gain
positive,+àland,grow
positive,+àland,higher
positive,+àland,increas
positive,+àland,jump
positive,+àland,quicken
positive,+àland,rebound
positive,+àland,recov
positive,+àland,rise
positive,+àland,rose
positive,+àland,step-up
positive,+àland,surg
positive,+àland,up
positive,month,acceler
positive,month,advanc
positive,month,award
positive,month,better
positive,month,climb
positive,month,doubl
positive,month,faster
positive,month,gain
positive,month,grow
positive,month,higher
positive,month,increas
positive,month,jump
positive,month,quicken
positive,month,rebound
positive,month,recov
positive,month,rise
positive,month,rose
positive,month,step-up
positive,month,surg
positive,month,up
positive,construction,acceler
positive,construction,advanc
positive,construction,award
positive,construction,better
positive,construction,climb
positive,construction,doubl
positive,construction,faster
positive,construction,gain
positive,construction,grow
positive,construction,higher
positive,construction,increas
positive,construction,jump
positive,construction,quicken
positive,construction,rebound
positive,construction,recov
positive,construction,rise
positive,construction,rose
positive,construction,step-up
positive,construction,surg
positive,construction,up
positive,end,acceler
positive,end,advanc
positive,end,award
positive,end,better
positive,end,climb
positive,end,doubl
positive,end,faster
positive,end,gain
positive,end,grow
positive,end,higher
positive,end,increas
positive,end,jump
positive,end,quicken
positive,end,rebound
positive,end,recov
positive,end,rise
positive,end,rose
positive,end,step-up
positive,end,surg
positive,end,up
positive,volume,acceler
positive,volume,advanc
positive,volume,award
positive,volume,better
positive,volume,climb
positive,volume,doubl
positive,volume,faster
positive,volume,gain
positive,volume,grow
positive,volume,higher
positive,volume,increas
positive,volume,jump
positive,volume,quicken
positive,volume,rebound
positive,volume,recov
positive,volume,rise
positive,volume,rose
positive,volume,step-up
positive,volume,surg
positive,volume,up
positive,eps,acceler
positive,eps,advanc
positive,eps,award
positive,eps,better
positive,eps,climb
positive,eps,doubl
positive,eps,faster
positive,eps,gain
positive,eps,grow
positive,eps,higher
positive,eps,increas
positive,eps,jump
positive,eps,quicken
positive,eps,rebound
positive,eps,recov
positive,eps,rise
positive,eps,rose
positive,eps,step-up
positive,eps,surg
positive,eps,up
positive,order,acceler
positive,order,advanc
positive,order,award
positive,order,better
positive,order,climb
positive,order,doubl
positive,order,faster
positive,order,gain
positive,order,grow
positive,order,higher
positive,order,increas
positive,order,jump
positive,order,quicken
positive,order,rebound
positive,order,recov
positive,order,rise
positive,order,rose
positive,order,step-up
positive,order,surg
positive,order,up
positive,orion,acceler
positive,orion,advanc
positive,orion,award
positive,orion,better
positive,orion,climb
positive,orion,doubl
positive,orion,faster
positive,orion,gain
positive,orion,grow
positive,orion,higher
positive,orion,increas
positive,orion,jump
positive,orion,quicken
positive,orion,rebound
positive,orion,recov
positive,orion,rise
positive,orion,rose
positive,orion,step-up
positive,orion,surg
positive,orion,up
positive,september,acceler
positive,september,advanc
positive,september,award
positive,september,better
positive,september,climb
positive,september,doubl
positive,september,faster
positive,september,gain
positive,september,grow
positive,september,higher
positive,september,increas
positive,september,jump
positive,september,quicken
positive,september,rebound
positive,september,recov
positive,september,rise
positive,september,rose
positive,september,step-up
positive,september,surg
positive,september,up
positive,item,acceler
positive,item,advanc
positive,item,award
positive,item,better
positive,item,climb
positive,item,doubl
positive,item,faster
positive,item,gain
positive,item,grow
positive,item,higher
positive,item,increas
positive,item,jump
positive,item,quicken
positive,item,rebound
positive,item,recov
positive,item,rise
positive,item,rose
positive,item,step-up
positive,item,surg
positive,item,up
positive,omx,acceler
positive,omx,advanc
positive,omx,award
positive,omx,better
positive,omx,climb
positive,omx,doubl
positive,omx,faster
positive,omx,gain
positive,omx,grow
positive,omx,higher
positive,omx,increas
positive,omx,jump
positive,omx,quicken
positive,omx,rebound
positive,omx,recov
positive,omx,rise
positive,omx,rose
positive,omx,step-up
positive,omx,surg
positive,omx,up
positive,margin,acceler
positive,margin,advanc
positive,margin,award
positive,margin,better
positive,margin,climb
positive,margin,doubl
positive,margin,faster
positive,margin,gain
positive,margin,grow
positive,margin,higher
positive,margin,increas
positive,margin,jump
positive,margin,quicken
positive,margin,rebound
positive,margin,recov
positive,margin,rise
positive,margin,rose
positive,margin,step-up
positive,margin,surg
positive,margin,up
positive,euro,acceler
positive,euro,advanc
positive,euro,award
positive,euro,better
positive,euro,climb
positive,euro,doubl
positive,euro,faster
positive,euro,gain
positive,euro,grow
positive,euro,higher
positive,euro,increas
positive,euro,jump
positive,euro,quicken
positive,euro,rebound
positive,euro,recov
positive,euro,rise
positive,euro,rose
positive,euro,step-up
positive,euro,surg
positive,euro,up
positive,december,acceler
positive,december,advanc
positive,december,award
positive,december,better
positive,december,climb
positive,december,doubl
positive,december,faster
positive,december,gain
positive,december,grow
positive,december,higher
positive,december,increas
positive,december,jump
positive,december,quicken
positive,december,rebound
positive,december,recov
positive,december,rise
positive,december,rose
positive,december,step-up
positive,december,surg
positive,december,up
positive,turnover,acceler
positive,turnover,advanc
positive,turnover,award
positive,turnover,better
positive,turnover,climb
positive,turnover,doubl
positive,turnover,faster
positive,turnover,gain
positive,turnover,grow
positive,turnover,higher
positive,turnover,increas
positive,turnover,jump
positive,turnover,quicken
positive,turnover,rebound
positive,turnover,recov
positive,turnover,rise
positive,turnover,rose
positive,turnover,step-up
positive,turnover,surg
positive,turnover,up
positive,report,acceler
positive,report,advanc
positive,report,award
positive,report,better
positive,report,climb
positive,report,doubl
positive,report,faster
positive,report,gain
positive,report,grow
positive,report,higher
positive,report,increas
positive,report,jump
positive,report,quicken
positive,report,rebound
positive,report,recov
positive,report,rise
positive,report,rose
positive,report,step-up
positive,report,surg
positive,report,up
positive,solution,acceler
positive,solution,advanc
positive,solution,award
positive,solution,better
positive,solution,climb
positive,solution,doubl
positive,solution,faster
positive,solution,gain
positive,solution,grow
positive,solution,higher
positive,solution,increas
positive,solution,jump
positive,solution,quicken
positive,solution,rebound
positive,solution,recov
positive,solution,rise
positive,solution,rose
positive,solution,step-up
positive,solution,surg
positive,solution,up
positive,electronics,acceler
positive,electronics,advanc
positive,electronics,award
positive,electronics,better
positive,electronics,climb
positive,electronics,doubl
positive,electronics,faster
positive,electronics,gain
positive,electronics,grow
positive,electronics,higher
positive,electronics,increas
positive,electronics,jump
positive,electronics,quicken
positive,electronics,rebound
positive,electronics,recov
positive,electronics,rise
positive,electronics,rose
positive,electronics,step-up
positive,electronics,surg
positive,electronics,up
positive,tax,acceler
positive,tax,advanc
positive,tax,award
positive,tax,better
positive,tax,climb
positive,tax,doubl
positive,tax,faster
positive,tax,gain
positive,tax,grow
positive,tax,higher
positive,tax,increas
positive,tax,jump
positive,tax,quicken
positive,tax,rebound
positive,tax,recov
positive,tax,rise
positive,tax,rose
positive,tax,step-up
positive,tax,surg
positive,tax,up
positive,market,acceler
positive,market,advanc
positive,market,award
positive,market,better
positive,market,climb
positive,market,doubl
positive,market,faster
positive,market,gain
positive,market,grow
positive,market,higher
positive,market,increas
positive,market,jump
positive,market,quicken
positive,market,rebound
positive,market,recov
positive,market,rise
positive,market,rose
positive,market,step-up
positive,market,surg
positive,market,up
positive,acquisition,acceler
positive,acquisition,advanc
positive,acquisition,award
positive,acquisition,better
positive,acquisition,climb
positive,acquisition,doubl
positive,acquisition,faster
positive,acquisition,gain
positive,acquisition,grow
positive,acquisition,higher
positive,acquisition,increas
positive,acquisition,jump
positive,acquisition,quicken
positive,acquisition,rebound
positive,acquisition,recov
positive,acquisition,rise
positive,acquisition,rose
positive,acquisition,step-up
positive,acquisition,surg
positive,acquisition,up
positive,investment,acceler
positive,investment,advanc
positive,investment,award
positive,investment,better
positive,investment,climb
positive,investment,doubl
positive,investment,faster
positive,investment,gain
positive,investment,grow
positive,investment,higher
positive,investment,increas
positive,investment,jump
positive,investment,quicken
positive,investment,rebound
positive,investment,recov
positive,investment,rise
positive,investment,rose
positive,investment,step-up
positive,investment,surg
positive,investment,up
positive,revenue,acceler
positive,revenue,advanc
positive,revenue,award
positive,revenue,better
positive,revenue,climb
positive,revenue,doubl
positive,revenue,faster
positive,revenue,gain
positive,revenue,grow
positive,revenue,higher
positive,revenue,increas
positive,revenue,jump
positive,revenue,quicken
positive,revenue,rebound
positive,revenue,recov
positive,revenue,rise
positive,revenue,rose
positive,revenue,step-up
positive,revenue,surg
positive,revenue,up
positive,growth,acceler
positive,growth,advanc
positive,growth,award
positive,growth,better
positive,growth,climb
positive,growth,doubl
positive,growth,faster
positive,growth,gain
positive,growth,grow
positive,growth,higher
positive,growth,increas
positive,growth,jump
positive,growth,quicken
positive,growth,rebound
positive,growth,recov
positive,growth,rise
positive,growth,rose
positive,growth,step-up
positive,growth,surg
positive,growth,up
positive,income,acceler
positive,income,advanc
positive,income,award
positive,income,better
positive,income,climb
positive,income,doubl
positive,income,faster
positive,income,gain
positive,income,grow
positive,income,higher
positive,income,increas
positive,income,jump
positive,income,quicken
positive,income,rebound
positive,income,recov
positive,income,rise
positive,income,rose
positive,income,step-up
positive,income,surg
positive,income,up
positive,system,acceler
positive,system,advanc
positive,system,award
positive,system,better
positive,system,climb
positive,system,doubl
positive,system,faster
positive,system,gain
positive,system,grow
positive,system,higher
positive,system,increas
positive,system,jump
positive,system,quicken
positive,system,rebound
positive,system,recov
positive,system,rise
positive,system,rose
positive,system,step-up
positive,system,surg
positive,system,up
positive,interest,acceler
positive,interest,advanc
positive,interest,award
positive,interest,better
positive,interest,climb
positive,interest,doubl
positive,interest,faster
positive,interest,gain
positive,interest,grow
positive,interest,higher
positive,interest,increas
positive,interest,jump
positive,interest,quicken
positive,interest,rebound
positive,interest,recov
positive,interest,rise
positive,interest,rose
positive,interest,step-up
positive,interest,surg
positive,interest,up
positive,passenger,acceler
positive,passenger,advanc
positive,passenger,award
positive,passenger,better
positive,passenger,climb
positive,passenger,doubl
positive,passenger,faster
positive,passenger,gain
positive,passenger,grow
positive,passenger,higher
positive,passenger,increas
positive,passenger,jump
positive,passenger,quicken
positive,passenger,rebound
positive,passenger,recov
positive,passenger,rise
positive,passenger,rose
positive,passenger,step-up
positive,passenger,surg
positive,passenger,up
positive,steel,acceler
positive,steel,advanc
positive,steel,award
positive,steel,better
positive,steel,climb
positive,steel,doubl
positive,steel,faster
positive,steel,gain
positive,steel,grow
positive,steel,higher
positive,steel,increas
positive,steel,jump
positive,steel,quicken
positive,steel,rebound
positive,steel,recov
positive,steel,rise
positive,steel,rose
positive,steel,step-up
positive,steel,surg
positive,steel,up
positive,october,acceler
positive,october,advanc
positive,october,award
positive,october,better
positive,october,climb
positive,october,doubl
positive,october,faster
positive,october,gain
positive,october,grow
positive,october,higher
positive,october,increas
positive,october,jump
positive,october,quicken
positive,october,rebound
positive,october,recov
positive,october,rise
positive,october,rose
positive,october,step-up
positive,october,surg
positive,october,up
positive,communication,acceler
positive,communication,advanc
positive,communication,award
positive,communication,better
positive,communication,climb
positive,communication,doubl
positive,communication,faster
positive,communication,gain
positive,communication,grow
positive,communication,higher
positive,communication,increas
positive,communication,jump
positive,communication,quicken
positive,communication,rebound
positive,communication,recov
positive,communication,rise
positive,communication,rose
positive,communication,step-up
positive,communication,surg
positive,communication,up
positive,today,acceler
positive,today,advanc
positive,today,award
positive,today,better
positive,today,climb
positive,today,doubl
positive,today,faster
positive,today,gain
positive,today,grow
positive,today,higher
positive,today,increas
positive,today,jump
positive,today,quicken
positive,today,rebound
positive,today,recov
positive,today,rise
positive,today,rose
positive,today,step-up
positive,today,surg
positive,today,up
positive,loss,acceler
positive,loss,advanc
positive,loss,award
positive,loss,better
positive,loss,climb
positive,loss,doubl
positive,loss,faster
positive,loss,gain
positive,loss,grow
positive,loss,higher
positive,loss,increas
positive,loss,jump
positive,loss,quicken
positive,loss,rebound
positive,loss,recov
positive,loss,rise
positive,loss,rose
positive,loss,step-up
positive,loss,surg
positive,loss,up
positive,currency,acceler
positive,currency,advanc
positive,currency,award
positive,currency,better
positive,currency,climb
positive,currency,doubl
positive,currency,faster
positive,currency,gain
positive,currency,grow
positive,currency,higher
positive,currency,increas
positive,currency,jump
positive,currency,quicken
positive,currency,rebound
positive,currency,recov
positive,currency,rise
positive,currency,rose
positive,currency,step-up
positive,currency,surg
positive,currency,up
positive,price,constrain
positive,price,deceler
positive,price,declin
positive,price,decreas
positive,price,down
positive,price,drop
positive,price,fall
positive,price,fell
positive,price,slower
positive,price,weaken
positive,price,weaker
positive,operation,constrain
positive,operation,deceler
positive,operation,declin
positive,operation,decreas
positive,operation,down
positive,operation,drop
positive,operation,fall
positive,operation,fell
positive,operation,slower
positive,operation,weaken
positive,operation,weaker
negative,company,constrain
negative,company,deceler
negative,company,declin
negative,company,decreas
negative,company,down
negative,company,drop
negative,company,fall
negative,company,fell
negative,company,slower
negative,company,weaken
negative,company,weaker
negative,pct,constrain
negative,pct,deceler
negative,pct,declin
negative,pct,decreas
negative,pct,down
negative,pct,drop
negative,pct,fall
negative,pct,fell
negative,pct,slower
negative,pct,weaken
negative,pct,weaker
negative,technology,constrain
negative,technology,deceler
negative,technology,declin
negative,technology,decreas
negative,technology,down
negative,technology,drop
negative,technology,fall
negative,technology,fell
negative,technology,slower
negative,technology,weaken
negative,technology,weaker
negative,konecranes,constrain
negative,konecranes,deceler
negative,konecranes,declin
negative,konecranes,decreas
negative,konecranes,down
negative,konecranes,drop
negative,konecranes,fall
negative,konecranes,fell
negative,konecranes,slower
negative,konecranes,weaken
negative,konecranes,weaker
negative,value,constrain
negative,value,deceler
negative,value,declin
negative,value,decreas
negative,value,down
negative,value,drop
negative,value,fall
negative,value,fell
negative,value,slower
negative,value,weaken
negative,value,weaker
negative,sale,constrain
negative,sale,deceler
negative,sale,declin
negative,sale,decreas
negative,sale,down
negative,sale,drop
negative,sale,fall
negative,sale,fell
negative,sale,slower
negative,sale,weaken
negative,sale,weaker
negative,news,constrain
negative,news,deceler
negative,news,declin
negative,news,decreas
negative,news,down
negative,news,drop
negative,news,fall
negative,news,fell
negative,news,slower
negative,news,weaken
negative,news,weaker
negative,operating,constrain
negative,operating,deceler
negative,operating,declin
negative,operating,decreas
negative,operating,down
negative,operating,drop
negative,operating,fall
negative,operating,fell
negative,operating,slower
negative,operating,weaken
negative,operating,weaker
negative,medium,constrain
negative,medium,deceler
negative,medium,declin
negative,medium,decreas
negative,medium,down
negative,medium,drop
negative,medium,fall
negative,medium,fell
negative,medium,slower
negative,medium,weaken
negative,medium,weaker
negative,ebit,constrain
negative,ebit,deceler
negative,ebit,declin
negative,ebit,decreas
negative,ebit,down
negative,ebit,drop
negative,ebit,fall
negative,ebit,fell
negative,ebit,slower
negative,ebit,weaken
negative,ebit,weaker
negative,group,constrain
negative,group,deceler
negative,group,declin
negative,group,decreas
negative,group,down
negative,group,drop
negative,group,fall
negative,group,fell
negative,group,slower
negative,group,weaken
negative,group,weaker
negative,helsinki,constrain
negative,helsinki,deceler
negative,helsinki,declin
negative,helsinki,decreas
negative,helsinki,down
negative,helsinki,drop
negative,helsinki,fall
negative,helsinki,fell
negative,helsinki,slower
negative,helsinki,weaken
negative,helsinki,weaker
negative,quarter,constrain
negative,quarter,deceler
negative,quarter,declin
negative,quarter,decreas
negative,quarter,down
negative,quarter,drop
negative,quarter,fall
negative,quarter,fell
negative,quarter,slower
negative,quarter,weaken
negative,quarter,weaker
negative,finnair,constrain
negative,finnair,deceler
negative,finnair,declin
negative,finnair,decreas
negative,finnair,down
negative,finnair,drop
negative,finnair,fall
negative,finnair,fell
negative,finnair,slower
negative,finnair,weaken
negative,finnair,weaker
negative,year,constrain
negative,year,deceler
negative,year,declin
negative,year,decreas
negative,year,down
negative,year,drop
negative,year,fall
negative,year,fell
negative,year,slower
negative,year,weaken
negative,year,weaker
negative,rate,constrain
negative,rate,deceler
negative,rate,declin
negative,rate,decreas
negative,rate,down
negative,rate,drop
negative,rate,fall
negative,rate,fell
negative,rate,slower
negative,rate,weaken
negative,rate,weaker
