sentiment,entity,directional_word
positive,passenger,jump
positive,passenger,quicken
positive,passenger,rebound
positive,passenger,recov
positive,passenger,rise
positive,passenger,rose
positive,passenger,step-up
positive,passenger,surg
positive,passenger,up
positive,hotel,acceler
positive,hotel,advanc
positive,hotel,award
positive,hotel,better
positive,hotel,climb
positive,hotel,doubl
positive,hotel,faster
positive,hotel,gain
positive,hotel,grow
positive,hotel,higher
positive,hotel,increas
positive,hotel,jump
positive,hotel,quicken
positive,hotel,rebound
positive,hotel,recov
positive,hotel,rise
positive,hotel,rose
positive,hotel,step-up
positive,hotel,surg
positive,hotel,up
positive,britain,acceler
positive,britain,advanc
positive,britain,award
positive,britain,better
positive,britain,climb
positive,britain,doubl
positive,britain,faster
positive,britain,gain
positive,britain,grow
positive,britain,higher
positive,britain,increas
positive,britain,jump
positive,britain,quicken
positive,britain,rebound
positive,britain,recov
positive,britain,rise
positive,britain,rose
positive,britain,step-up
positive,britain,surg
positive,britain,up
positive,rio,acceler
positive,rio,advanc
positive,rio,award
positive,rio,better
positive,rio,climb
positive,rio,doubl
positive,rio,faster
positive,rio,gain
positive,rio,grow
positive,rio,higher
positive,rio,increas
positive,rio,jump
positive,rio,quicken
positive,rio,rebound
positive,rio,recov
positive,rio,rise
positive,rio,rose
positive,rio,step-up
positive,rio,surg
positive,rio,up
positive,meggitt,acceler
positive,meggitt,advanc
positive,meggitt,award
positive,meggitt,better
positive,meggitt,climb
positive,meggitt,doubl
positive,meggitt,faster
positive,meggitt,gain
positive,meggitt,grow
positive,meggitt,higher
positive,meggitt,increas
positive,meggitt,jump
positive,meggitt,quicken
positive,meggitt,rebound
positive,meggitt,recov
positive,meggitt,rise
positive,meggitt,rose
positive,meggitt,step-up
positive,meggitt,surg
positive,meggitt,up
positive,buy,acceler
positive,buy,advanc
positive,buy,award
positive,buy,better
positive,buy,climb
positive,buy,doubl
positive,buy,faster
positive,buy,gain
positive,buy,grow
positive,buy,higher
positive,buy,increas
positive,buy,jump
positive,buy,quicken
positive,buy,rebound
positive,buy,recov
positive,buy,rise
positive,buy,rose
positive,buy,step-up
positive,buy,surg
positive,buy,up
positive,ab,acceler
positive,ab,advanc
positive,ab,award
positive,ab,better
positive,ab,climb
positive,ab,doubl
positive,ab,faster
positive,ab,gain
positive,ab,grow
positive,ab,higher
positive,ab,increas
positive,ab,jump
positive,ab,quicken
positive,ab,rebound
positive,ab,recov
positive,ab,rise
positive,ab,rose
positive,ab,step-up
positive,ab,surg
positive,ab,up
positive,arm,acceler
positive,arm,advanc
positive,arm,award
positive,arm,better
positive,arm,climb
positive,arm,doubl
positive,arm,faster
positive,arm,gain
positive,arm,grow
positive,arm,higher
positive,arm,increas
positive,arm,jump
positive,arm,quicken
positive,arm,rebound
positive,arm,recov
positive,arm,rise
positive,arm,rose
positive,arm,step-up
positive,arm,surg
positive,arm,up
positive,show,acceler
positive,show,advanc
positive,show,award
positive,show,better
positive,show,climb
positive,show,doubl
positive,show,faster
positive,show,gain
positive,show,grow
positive,show,higher
positive,show,increas
positive,show,jump
positive,show,quicken
positive,show,rebound
positive,show,recov
positive,show,rise
positive,show,rose
positive,show,step-up
positive,show,surg
positive,show,up
positive,pearson,acceler
positive,pearson,advanc
positive,pearson,award
positive,pearson,better
positive,pearson,climb
positive,pearson,doubl
positive,pearson,faster
positive,pearson,gain
positive,pearson,grow
positive,pearson,higher
positive,pearson,increas
positive,pearson,jump
positive,pearson,quicken
positive,pearson,rebound
positive,pearson,recov
positive,pearson,rise
positive,pearson,rose
positive,pearson,step-up
positive,pearson,surg
positive,pearson,up
positive,auto,acceler
positive,auto,advanc
positive,auto,award
positive,auto,better
positive,auto,climb
positive,auto,doubl
positive,auto,faster
positive,auto,gain
positive,auto,grow
positive,auto,higher
positive,auto,increas
positive,auto,jump
positive,auto,quicken
positive,auto,rebound
positive,auto,recov
positive,auto,rise
positive,auto,rose
positive,auto,step-up
positive,auto,surg
positive,auto,up
positive,hargreaves,acceler
positive,hargreaves,advanc
positive,hargreaves,award
positive,hargreaves,better
positive,hargreaves,climb
positive,hargreaves,doubl
positive,hargreaves,faster
positive,hargreaves,gain
positive,hargreaves,grow
positive,hargreaves,higher
positive,hargreaves,increas
positive,hargreaves,jump
positive,hargreaves,quicken
positive,hargreaves,rebound
positive,hargreaves,recov
positive,hargreaves,rise
positive,hargreaves,rose
positive,hargreaves,step-up
positive,hargreaves,surg
positive,hargreaves,up
positive,ice,acceler
positive,ice,advanc
positive,ice,award
positive,ice,better
positive,ice,climb
positive,ice,doubl
positive,ice,faster
positive,ice,gain
positive,ice,grow
positive,ice,higher
positive,ice,increas
positive,ice,jump
positive,ice,quicken
positive,ice,rebound
positive,ice,recov
positive,ice,rise
positive,ice,rose
positive,ice,step-up
positive,ice,surg
positive,ice,up
positive,peroni,acceler
positive,peroni,advanc
positive,peroni,award
positive,peroni,better
positive,peroni,climb
positive,peroni,doubl
positive,peroni,faster
positive,peroni,gain
positive,peroni,grow
positive,peroni,higher
positive,peroni,increas
positive,peroni,jump
positive,peroni,quicken
positive,peroni,rebound
positive,peroni,recov
positive,peroni,rise
positive,peroni,rose
positive,peroni,step-up
positive,peroni,surg
positive,peroni,up
positive,deal,acceler
positive,deal,advanc
positive,deal,award
positive,deal,better
positive,deal,climb
positive,deal,doubl
positive,deal,faster
positive,deal,gain
positive,deal,grow
positive,deal,higher
positive,deal,increas
positive,deal,jump
positive,deal,quicken
positive,deal,rebound
positive,deal,recov
positive,deal,rise
positive,deal,rose
positive,deal,step-up
positive,deal,surg
positive,deal,up
positive,buffett,acceler
positive,buffett,advanc
positive,buffett,award
positive,buffett,better
positive,buffett,climb
positive,buffett,doubl
positive,buffett,faster
positive,buffett,gain
positive,buffett,grow
positive,buffett,higher
positive,buffett,increas
positive,buffett,jump
positive,buffett,quicken
positive,buffett,rebound
positive,buffett,recov
positive,buffett,rise
positive,buffett,rose
positive,buffett,step-up
positive,buffett,surg
positive,buffett,up
positive,bos,acceler
positive,bos,advanc
positive,bos,award
positive,bos,better
positive,bos,climb
positive,bos,doubl
positive,bos,faster
positive,bos,gain
positive,bos,grow
positive,bos,higher
positive,bos,increas
positive,bos,jump
positive,bos,quicken
positive,bos,rebound
positive,bos,recov
positive,bos,rise
positive,bos,rose
positive,bos,step-up
positive,bos,surg
positive,bos,up
positive,tobacco,acceler
positive,tobacco,advanc
positive,tobacco,award
positive,tobacco,better
positive,tobacco,climb
positive,tobacco,doubl
positive,tobacco,faster
positive,tobacco,gain
positive,tobacco,grow
positive,tobacco,higher
positive,tobacco,increas
positive,tobacco,jump
positive,tobacco,quicken
positive,tobacco,rebound
positive,tobacco,recov
positive,tobacco,rise
positive,tobacco,rose
positive,tobacco,step-up
positive,tobacco,surg
positive,tobacco,up
positive,dutch,acceler
positive,dutch,advanc
positive,dutch,award
positive,dutch,better
positive,dutch,climb
positive,dutch,doubl
positive,dutch,faster
positive,dutch,gain
positive,dutch,grow
positive,dutch,higher
positive,dutch,increas
positive,dutch,jump
positive,dutch,quicken
positive,dutch,rebound
positive,dutch,recov
positive,dutch,rise
positive,dutch,rose
positive,dutch,step-up
positive,dutch,surg
positive,dutch,up
positive,asset,acceler
positive,asset,advanc
positive,asset,award
positive,asset,better
positive,asset,climb
positive,asset,doubl
positive,asset,faster
positive,asset,gain
positive,asset,grow
positive,asset,higher
positive,asset,increas
positive,asset,jump
positive,asset,quicken
positive,asset,rebound
positive,asset,recov
positive,asset,rise
positive,asset,rose
positive,asset,step-up
positive,asset,surg
positive,asset,up
positive,ftse,acceler
positive,ftse,advanc
positive,ftse,award
positive,ftse,better
positive,ftse,climb
positive,ftse,doubl
positive,ftse,faster
positive,ftse,gain
positive,ftse,grow
positive,ftse,higher
positive,ftse,increas
positive,ftse,jump
positive,ftse,quicken
positive,ftse,rebound
positive,ftse,recov
positive,ftse,rise
positive,ftse,rose
positive,ftse,step-up
positive,ftse,surg
positive,ftse,up
positive,brewer,acceler
positive,brewer,advanc
positive,brewer,award
positive,brewer,better
positive,brewer,climb
positive,brewer,doubl
positive,brewer,faster
positive,brewer,gain
positive,brewer,grow
positive,brewer,higher
positive,brewer,increas
positive,brewer,jump
positive,brewer,quicken
positive,brewer,rebound
positive,brewer,recov
positive,brewer,rise
positive,brewer,rose
positive,brewer,step-up
positive,brewer,surg
positive,brewer,up
positive,trent,acceler
positive,trent,advanc
positive,trent,award
positive,trent,better
positive,trent,climb
positive,trent,doubl
positive,trent,faster
positive,trent,gain
positive,trent,grow
positive,trent,higher
positive,trent,increas
positive,trent,jump
positive,trent,quicken
positive,trent,rebound
positive,trent,recov
positive,trent,rise
positive,trent,rose
positive,trent,step-up
positive,trent,surg
positive,trent,up
positive,bid,acceler
positive,bid,advanc
positive,bid,award
positive,bid,better
positive,bid,climb
positive,bid,doubl
positive,bid,faster
positive,bid,gain
positive,bid,grow
positive,bid,higher
positive,bid,increas
positive,bid,jump
positive,bid,quicken
positive,bid,rebound
positive,bid,recov
positive,bid,rise
positive,bid,rose
positive,bid,step-up
positive,bid,surg
positive,bid,up
positive,march,acceler
positive,march,advanc
positive,march,award
positive,march,better
positive,march,climb
positive,march,doubl
positive,march,faster
positive,march,gain
positive,march,grow
positive,march,higher
positive,march,increas
positive,march,jump
positive,march,quicken
positive,march,rebound
positive,march,recov
positive,march,rise
positive,march,rose
positive,march,step-up
positive,march,surg
positive,march,up
positive,update,acceler
positive,update,advanc
positive,update,award
positive,update,better
positive,update,climb
positive,update,doubl
positive,update,faster
positive,update,gain
positive,update,grow
positive,update,higher
positive,update,increas
positive,update,jump
positive,update,quicken
positive,update,rebound
positive,update,recov
positive,update,rise
positive,update,rose
positive,update,step-up
positive,update,surg
positive,update,up
positive,lead,acceler
positive,lead,advanc
positive,lead,award
positive,lead,better
positive,lead,climb
positive,lead,doubl
positive,lead,faster
positive,lead,gain
positive,lead,grow
positive,lead,higher
positive,lead,increas
positive,lead,jump
positive,lead,quicken
positive,lead,rebound
positive,lead,recov
positive,lead,rise
positive,lead,rose
positive,lead,step-up
positive,lead,surg
positive,lead,up
positive,stock,acceler
positive,stock,advanc
positive,stock,award
positive,stock,better
positive,stock,climb
positive,stock,doubl
positive,stock,faster
positive,stock,gain
positive,stock,grow
positive,stock,higher
positive,stock,increas
positive,stock,jump
positive,stock,quicken
positive,stock,rebound
positive,stock,recov
positive,stock,rise
positive,stock,rose
positive,stock,step-up
positive,stock,surg
positive,stock,up
positive,news,acceler
positive,news,advanc
positive,news,award
positive,news,better
positive,news,climb
positive,news,doubl
positive,news,faster
positive,news,gain
positive,news,grow
positive,news,higher
positive,news,increas
positive,news,jump
positive,news,quicken
positive,news,rebound
positive,news,recov
positive,news,rise
positive,news,rose
positive,news,step-up
positive,news,surg
positive,news,up
positive,busch,acceler
positive,busch,advanc
positive,busch,award
positive,busch,better
positive,busch,climb
positive,busch,doubl
positive,busch,faster
positive,busch,gain
positive,busch,grow
positive,busch,higher
positive,busch,increas
positive,busch,jump
positive,busch,quicken
positive,busch,rebound
positive,busch,recov
positive,busch,rise
positive,busch,rose
positive,busch,step-up
positive,busch,surg
positive,busch,up
positive,profit,acceler
positive,profit,advanc
positive,profit,award
positive,profit,better
positive,profit,climb
positive,profit,doubl
positive,profit,faster
positive,profit,gain
positive,profit,grow
positive,profit,higher
positive,profit,increas
positive,profit,jump
positive,profit,quicken
positive,profit,rebound
positive,profit,recov
positive,profit,rise
positive,profit,rose
positive,profit,step-up
positive,profit,surg
positive,profit,up
positive,cancer,acceler
positive,cancer,advanc
positive,cancer,award
positive,cancer,better
positive,cancer,climb
positive,cancer,doubl
positive,cancer,faster
positive,cancer,gain
positive,cancer,grow
positive,cancer,higher
positive,cancer,increas
positive,cancer,jump
positive,cancer,quicken
positive,cancer,rebound
positive,cancer,recov
positive,cancer,rise
positive,cancer,rose
positive,cancer,step-up
positive,cancer,surg
positive,cancer,up
positive,companiestravis,acceler
positive,companiestravis,advanc
positive,companiestravis,award
positive,companiestravis,better
positive,companiestravis,climb
positive,companiestravis,doubl
positive,companiestravis,faster
positive,companiestravis,gain
positive,companiestravis,grow
positive,companiestravis,higher
positive,companiestravis,increas
positive,companiestravis,jump
positive,companiestravis,quicken
positive,companiestravis,rebound
positive,companiestravis,recov
positive,companiestravis,rise
positive,companiestravis,rose
positive,companiestravis,step-up
positive,companiestravis,surg
positive,companiestravis,up
positive,metal,acceler
positive,metal,advanc
positive,metal,award
positive,metal,better
positive,metal,climb
positive,metal,doubl
positive,metal,faster
positive,metal,gain
positive,metal,grow
positive,metal,higher
positive,metal,increas
positive,metal,jump
positive,metal,quicken
positive,metal,rebound
positive,metal,recov
positive,metal,rise
positive,metal,rose
positive,metal,step-up
positive,metal,surg
positive,metal,up
positive,priceline,acceler
positive,priceline,advanc
positive,priceline,award
positive,priceline,better
positive,priceline,climb
positive,priceline,doubl
positive,priceline,faster
positive,priceline,gain
positive,priceline,grow
positive,priceline,higher
positive,priceline,increas
positive,priceline,jump
positive,priceline,quicken
positive,priceline,rebound
positive,priceline,recov
positive,priceline,rise
positive,priceline,rose
positive,priceline,step-up
positive,priceline,surg
positive,priceline,up
positive,morning,acceler
positive,morning,advanc
positive,morning,award
positive,morning,better
positive,morning,climb
positive,morning,doubl
positive,morning,faster
positive,morning,gain
positive,morning,grow
positive,morning,higher
positive,morning,increas
positive,morning,jump
positive,morning,quicken
positive,morning,rebound
positive,morning,recov
positive,morning,rise
positive,morning,rose
positive,morning,step-up
positive,morning,surg
positive,morning,up
positive,companiesdixons,acceler
positive,companiesdixons,advanc
positive,companiesdixons,award
positive,companiesdixons,better
positive,companiesdixons,climb
positive,companiesdixons,doubl
positive,companiesdixons,faster
positive,companiesdixons,gain
positive,companiesdixons,grow
positive,companiesdixons,higher
positive,companiesdixons,increas
positive,companiesdixons,jump
positive,companiesdixons,quicken
positive,companiesdixons,rebound
positive,companiesdixons,recov
positive,companiesdixons,rise
positive,companiesdixons,rose
positive,companiesdixons,step-up
positive,companiesdixons,surg
positive,companiesdixons,up
positive,primark,acceler
positive,primark,advanc
positive,primark,award
positive,primark,better
positive,primark,climb
positive,primark,doubl
positive,primark,faster
positive,primark,gain
positive,primark,grow
positive,primark,higher
positive,primark,increas
positive,primark,jump
positive,primark,quicken
positive,primark,rebound
positive,primark,recov
positive,primark,rise
positive,primark,rose
positive,primark,step-up
positive,primark,surg
positive,primark,up
positive,brief,acceler
positive,brief,advanc
positive,brief,award
positive,brief,better
positive,brief,climb
positive,brief,doubl
positive,brief,faster
positive,brief,gain
positive,brief,grow
positive,brief,higher
positive,brief,increas
positive,brief,jump
positive,brief,quicken
positive,brief,rebound
positive,brief,recov
positive,brief,rise
positive,brief,rose
positive,brief,step-up
positive,brief,surg
positive,brief,up
positive,relief,acceler
positive,relief,advanc
positive,relief,award
positive,relief,better
positive,relief,climb
positive,relief,doubl
positive,relief,faster
positive,relief,gain
positive,relief,grow
positive,relief,higher
positive,relief,increas
positive,relief,jump
positive,relief,quicken
positive,relief,rebound
positive,relief,recov
positive,relief,rise
positive,relief,rose
positive,relief,step-up
positive,relief,surg
positive,relief,up
positive,g4s,acceler
positive,g4s,advanc
positive,g4s,award
positive,g4s,better
positive,g4s,climb
positive,g4s,doubl
positive,g4s,faster
positive,g4s,gain
positive,g4s,grow
positive,g4s,higher
positive,g4s,increas
positive,g4s,jump
positive,g4s,quicken
positive,g4s,rebound
positive,g4s,recov
positive,g4s,rise
positive,g4s,rose
positive,g4s,step-up
positive,g4s,surg
positive,g4s,up
positive,johnson,acceler
positive,johnson,advanc
positive,johnson,award
positive,johnson,better
positive,johnson,climb
positive,johnson,doubl
positive,johnson,faster
positive,johnson,gain
positive,johnson,grow
positive,johnson,higher
positive,johnson,increas
positive,johnson,jump
positive,johnson,quicken
positive,johnson,rebound
positive,johnson,recov
positive,johnson,rise
positive,johnson,rose
positive,johnson,step-up
positive,johnson,surg
positive,johnson,up
positive,petrofac,acceler
positive,petrofac,advanc
positive,petrofac,award
positive,petrofac,better
positive,petrofac,climb
positive,petrofac,doubl
positive,petrofac,faster
positive,petrofac,gain
positive,petrofac,grow
positive,petrofac,higher
positive,petrofac,increas
positive,petrofac,jump
positive,petrofac,quicken
positive,petrofac,rebound
positive,petrofac,recov
positive,petrofac,rise
positive,petrofac,rose
positive,petrofac,step-up
positive,petrofac,surg
positive,petrofac,up
positive,builder,acceler
positive,builder,advanc
positive,builder,award
positive,builder,better
positive,builder,climb
positive,builder,doubl
positive,builder,faster
positive,builder,gain
positive,builder,grow
positive,builder,higher
positive,builder,increas
positive,builder,jump
positive,builder,quicken
positive,builder,rebound
positive,builder,recov
positive,builder,rise
positive,builder,rose
positive,builder,step-up
positive,builder,surg
positive,builder,up
positive,ceo,acceler
positive,ceo,advanc
positive,ceo,award
positive,ceo,better
positive,ceo,climb
positive,ceo,doubl
positive,ceo,faster
positive,ceo,gain
positive,ceo,grow
positive,ceo,higher
positive,ceo,increas
positive,ceo,jump
positive,ceo,quicken
positive,ceo,rebound
positive,ceo,recov
positive,ceo,rise
positive,ceo,rose
positive,ceo,step-up
positive,ceo,surg
positive,ceo,up
positive,approves,acceler
positive,approves,advanc
positive,approves,award
positive,approves,better
positive,approves,climb
positive,approves,doubl
positive,approves,faster
positive,approves,gain
positive,approves,grow
positive,approves,higher
positive,approves,increas
positive,approves,jump
positive,approves,quicken
positive,approves,rebound
positive,approves,recov
positive,approves,rise
positive,approves,rose
positive,approves,step-up
positive,approves,surg
positive,approves,up
positive,mcfarlane,constrain
positive,mcfarlane,deceler
positive,mcfarlane,declin
positive,mcfarlane,decreas
positive,mcfarlane,down
positive,mcfarlane,drop
positive,mcfarlane,fall
positive,mcfarlane,fell
positive,mcfarlane,slower
positive,mcfarlane,weaken
positive,mcfarlane,weaker
positive,statoil,constrain
positive,statoil,deceler
positive,statoil,declin
positive,statoil,decreas
positive,statoil,down
positive,statoil,drop
positive,statoil,fall
positive,statoil,fell
positive,statoil,slower
positive,statoil,weaken
positive,statoil,weaker
positive,departure,constrain
positive,departure,deceler
positive,departure,declin
positive,departure,decreas
positive,departure,down
positive,departure,drop
positive,departure,fall
positive,departure,fell
positive,departure,slower
positive,departure,weaken
positive,departure,weaker
positive,court,constrain
positive,court,deceler
positive,court,declin
positive,court,decreas
positive,court,down
positive,court,drop
positive,court,fall
positive,court,fell
positive,court,slower
positive,court,weaken
positive,court,weaker
positive,rbi,constrain
positive,rbi,deceler
positive,rbi,declin
positive,rbi,decreas
positive,rbi,down
positive,rbi,drop
positive,rbi,fall
positive,rbi,fell
positive,rbi,slower
positive,rbi,weaken
positive,rbi,weaker
positive,slump,constrain
positive,slump,deceler
positive,slump,declin
positive,slump,decreas
positive,slump,down
positive,slump,drop
positive,slump,fall
positive,slump,fell
positive,slump,slower
positive,slump,weaken
positive,slump,weaker
positive,doubt,constrain
positive,doubt,deceler
positive,doubt,declin
positive,doubt,decreas
positive,doubt,down
positive,doubt,drop
positive,doubt,fall
positive,doubt,fell
positive,doubt,slower
positive,doubt,weaken
positive,doubt,weaker
positive,keith,constrain
positive,keith,deceler
positive,keith,declin
positive,keith,decreas
positive,keith,down
positive,keith,drop
positive,keith,fall
positive,keith,fell
positive,keith,slower
positive,keith,weaken
positive,keith,weaker
negative,astrazeneca,constrain
negative,astrazeneca,deceler
negative,astrazeneca,declin
negative,astrazeneca,decreas
negative,astrazeneca,down
negative,astrazeneca,drop
negative,astrazeneca,fall
negative,astrazeneca,fell
negative,astrazeneca,slower
negative,astrazeneca,weaken
negative,astrazeneca,weaker
negative,mail,constrain
negative,mail,deceler
negative,mail,declin
negative,mail,decreas
negative,mail,down
negative,mail,drop
negative,mail,fall
negative,mail,fell
negative,mail,slower
negative,mail,weaken
negative,mail,weaker
negative,share,constrain
negative,share,deceler
negative,share,declin
negative,share,decreas
negative,share,down
negative,share,drop
negative,share,fall
negative,share,fell
negative,share,slower
negative,share,weaken
negative,share,weaker
negative,retailer,constrain
negative,retailer,deceler
negative,retailer,declin
negative,retailer,decreas
negative,retailer,down
negative,retailer,drop
negative,retailer,fall
negative,retailer,fell
negative,retailer,slower
negative,retailer,weaken
negative,retailer,weaker
negative,refile,constrain
negative,refile,deceler
negative,refile,declin
negative,refile,decreas
negative,refile,down
negative,refile,drop
negative,refile,fall
negative,refile,fell
negative,refile,slower
negative,refile,weaken
negative,refile,weaker
negative,focus,constrain
negative,focus,deceler
negative,focus,declin
negative,focus,decreas
negative,focus,down
negative,focus,drop
negative,focus,fall
negative,focus,fell
negative,focus,slower
negative,focus,weaken
negative,focus,weaker
negative,sabmiller,constrain
negative,sabmiller,deceler
negative,sabmiller,declin
negative,sabmiller,decreas
negative,sabmiller,down
negative,sabmiller,drop
negative,sabmiller,fall
negative,sabmiller,fell
negative,sabmiller,slower
negative,sabmiller,weaken
negative,sabmiller,weaker
negative,shire,constrain
negative,shire,deceler
negative,shire,declin
negative,shire,decreas
negative,shire,down
negative,shire,drop
negative,shire,fall
negative,shire,fell
negative,shire,slower
negative,shire,weaken
negative,shire,weaker
negative,rpt,constrain
negative,rpt,deceler
negative,rpt,declin
negative,rpt,decreas
negative,rpt,down
negative,rpt,drop
negative,rpt,fall
negative,rpt,fell
negative,rpt,slower
negative,rpt,weaken
negative,rpt,weaker
negative,passenger,constrain
negative,passenger,deceler
negative,passenger,declin
negative,passenger,decreas
negative,passenger,down
negative,passenger,drop
negative,passenger,fall
negative,passenger,fell
negative,passenger,slower
negative,passenger,weaken
negative,passenger,weaker
negative,hotel,constrain
negative,hotel,deceler
negative,hotel,declin
negative,hotel,decreas
negative,hotel,down
negative,hotel,drop
negative,hotel,fall
negative,hotel,fell
negative,hotel,slower
negative,hotel,weaken
negative,hotel,weaker
negative,britain,constrain
negative,britain,deceler
negative,britain,declin
negative,britain,decreas
negative,britain,down
negative,britain,drop
negative,britain,fall
negative,britain,fell
negative,britain,slower
negative,britain,weaken
negative,britain,weaker
negative,rio,constrain
negative,rio,deceler
negative,rio,declin
negative,rio,decreas
negative,rio,down
negative,rio,drop
negative,rio,fall
negative,rio,fell
negative,rio,slower
negative,rio,weaken
negative,rio,weaker
negative,meggitt,constrain
negative,meggitt,deceler
negative,meggitt,declin
negative,meggitt,decreas
negative,meggitt,down
negative,meggitt,drop
negative,meggitt,fall
negative,meggitt,fell
negative,meggitt,slower
negative,meggitt,weaken
negative,meggitt,weaker
negative,buy,constrain
negative,buy,deceler
negative,buy,declin
negative,buy,decreas
negative,buy,down
negative,buy,drop
negative,buy,fall
negative,buy,fell
negative,buy,slower
negative,buy,weaken
negative,buy,weaker
negative,ab,constrain
negative,ab,deceler
negative,ab,declin
negative,ab,decreas
negative,ab,down
negative,ab,drop
negative,ab,fall
negative,ab,fell
negative,ab,slower
negative,ab,weaken
negative,ab,weaker
negative,arm,constrain
negative,arm,deceler
negative,arm,declin
negative,arm,decreas
negative,arm,down
negative,arm,drop
negative,arm,fall
negative,arm,fell
negative,arm,slower
negative,arm,weaken
negative,arm,weaker
negative,show,constrain
negative,show,deceler
negative,show,declin
negative,show,decreas
negative,show,down
negative,show,drop
negative,show,fall
negative,show,fell
negative,show,slower
negative,show,weaken
negative,show,weaker
negative,pearson,constrain
negative,pearson,deceler
negative,pearson,declin
negative,pearson,decreas
negative,pearson,down
negative,pearson,drop
negative,pearson,fall
negative,pearson,fell
negative,pearson,slower
negative,pearson,weaken
negative,pearson,weaker
negative,auto,constrain
negative,auto,deceler
negative,auto,declin
negative,auto,decreas
negative,auto,down
negative,auto,drop
negative,auto,fall
negative,auto,fell
negative,auto,slower
negative,auto,weaken
negative,auto,weaker
negative,hargreaves,constrain
negative,hargreaves,deceler
negative,hargreaves,declin
negative,hargreaves,decreas
negative,hargreaves,down
negative,hargreaves,drop
negative,hargreaves,fall
negative,hargreaves,fell
negative,hargreaves,slower
negative,hargreaves,weaken
negative,hargreaves,weaker
negative,ice,constrain
negative,ice,deceler
negative,ice,declin
