headline,label
in the fourth quarter of 2008 net sales increased by 2 to eur 1 050 7 mn from eur 1 027 0 mn in the fourth quarter of 2007,positive
the terms of the transactions remained undisclosed,neutral
the non recurring costs caused to talentum s premedia business area by the restructuring will amount to 2 0 mln euro $ 2 7 mln and will be included in the company s financial results for the second quarter of 2007,neutral
pharmaceutical market in belgium global research & data services published recently a market analysis about the pharmaceutical markets in belgium,neutral
in the second quarter of 2010 the group s net profit rose to eur3 1 m from eur2 5 m in april june 2009,positive
finnair s total traffic decreased by 8 7 in terms of revenue passenger kilometres,negative
last year s net sales rose to eur 68 3 million from eur 62 2 million,positive
nokia messaging 1 1 enables customers to receive e mails from up to 10 e mail accounts on their mobile phone supporting all pop or imap e mail services,neutral
the new apartment block is going up very close to the city center explained chairman of the board of as yit ehitus priit sauk,neutral
scanfil issued a profit warning on 10 april 2006,negative
a huge issue for us is the button placement,neutral
rubin says he expects capman to announce 1 2 additional transactions in 2009,neutral
the share capital of alma media corporation business id 1944757 4 is eur 44 767 513 80 and it is divided into 74 612 523 shares,neutral
paychex has more than 100 offices serving approximately 554 000 payroll clients nationwide as of may 31 2009,neutral
as part of the reorganization kauko telko ltd will be divided into telko ltd leipurin ltd hamina terminal services ltd and kaukomarkkinat ltd,neutral
quality chargers under chargz brand are sold in selected retail stores and other sales locations world wide,neutral
re use back into pet bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 petcore said previously,positive
in sweden operating profit for the period under review totaled eur 3 4 mn up 30 8 from the corresponding period in 2005,positive
the company s model is based on developer contracting construction projects and customer focused project management,neutral
the mall is part of the baltic pearl development project in the city of st petersburg where baltic pearl cjsc a subsidiary of shanghai foreign joint investment company is developing homes for 35 000 people,neutral
however the company saw its net profit for the third quarter down to eur1 4 m from eur1 5 m for the corresponding period of 2009,negative
previously the company anticipated its operating profit to improve over the same period,positive
ebit excluding non recurring items was estimated to increase from 2009,positive
the business development initiatives in north america are headed by lynn shanahan,neutral
aspo has also investigated the sales opportunities of kaukomarkkinat s electronics business,neutral
cohen & steers inc : 5 534 530 shares representing 4 985 of the share capital and voting rights,neutral
l&t s net profit for the whole 2010 dropped to eur 36 million from eur 45 million for 2009,negative
with the new arrangement customer responsibilities will become mainly regional,neutral
finnish metal products company componenta oyj net profit went slightly down to 25 1 mln euro $ 40 2 mln for the first half of 2008 from 25 4 mln euro $ 40 7 mln for the same period of 2007,negative
comptel corporation sami ervio president and ceo distribution : nasdaq omx helsinki major media comptel dynamic oss solutions enable telecom service providers to deliver services flexibly and charge them effectively,neutral
elisa said mobile subscriptions grew 7 percent during 2007 mainly because of customers adopting so called third generation mobile technology,positive
operating profit totaled eur 9 4 mn down from eur 11 7 mn in 2004,negative
cameco typically prices sales contracts using a 40:60 ratio of fixed prices and spot prices,neutral
the ecb can mainly target inflation,neutral
the company distributes hiab s products as well as other products,neutral
london afx shares in rautaruukki corp have been upgraded to hold from sell by abn amro with the price target raised to 25 75 eur from 14 5 said dealers,positive
eps grew to 0 04 eur from 0 02 eur,positive
according to pkc the acquisition would bring a significant addition to pkc s customer base,positive
net sales decreased to eur 91 6 mn from eur 109mn in the corresponding period in 2005,negative
the currency effect had a 3 0 pct or 20 mln euro $ 31 3 mln negative impact on the revenue,negative
hk ruokatalo produces many turkey products such as cold cuts,neutral
with the u s federal government putting a stake in the ground vendors and their customers are focused on meeting the deadline,neutral
the order is related to renewing the network of the telecommunications operator,neutral
consolidated operating profit excluding one off items was eur 30 6 mn up from eur 29 6 mn a year earlier,positive
in the building and home improvement trade sales decreased by 22 5 to eur 201 4 mn,negative
the whitehall street real estate funds invest in real estate and real estate related assets principally through the acquisition of real estate companies real property and mortgage loans,neutral
turnover surged to eur61 8 m from eur47 6 m due to increasing service demand especially in the third quarter and the overall growth of its business,positive
the company did not distribute a dividend in 2005,neutral
before fki john jiang has worked in several general manager or senior business consultant positions for international companies in china,neutral
the firm s services include copying printing cad modelling digital printing scanning sokopro project bank and courier services,neutral
india s trade with russia currently stands at four billion dollars growing 9 6 per cent in fiscal 2007,positive
in q1 2010 18 may 2010 finnish electrical components maker salcomp oy hel : sal1v said today it turned to a net profit of eur1 6 m in the first quarter of 2010 versus a loss of eur2m in the corresponding period last year,positive
last year 8 3 million passengers flew the airline down 4 percent from 2007,negative
juha haapakoski will continue as editor in chief with budget responsibility also with the new publisher,neutral
finnish cutlery and hand tools maker fiskars oyj abp hel : fisas said today its net profit rose to eur 24 1 million usd 33 6 m in the third quarter of 2010 from eur 17 9 million a year earlier,positive
mobile communication and wireless broadband provider nokia inc nyse : nok today set new financial targets and forecasts for nokia and the mobile device industry and also for nokia siemens networks and the mobile and fixed infrastructure and related services market,neutral
however the net sales declined to eur 803 6 million from eur 1 2 billion,negative
ramirent finland is the domestic unit of machinery rental company ramirent oyj hel : rmr1v,neutral
however sales volumes in the food industry are expected to remain at relatively good levels in finland and in scandinavia atria said,positive
russian export duties will activate harvesting in finland and sales in russia will increase also,positive
the original name componenta +àm+ñl as a subsidiary of the finnish componenta group has been changed to +àm+ñl components and the company has seen a 63 growth in q1 2010 in comparison to q1 2009,positive
danske bank is denmark s largest bank with 3 5 million customers,neutral
clothing chain sepp+ñl+ñ s net sales increased by 7 0 to eur 30 8 mn,positive
the subject of the project is provide to the company like : software programming and consultancy services computer related services data services computer support and consultancy services internet services etc,neutral
for the first nine months of 2010 talvivaara s net loss narrowed to eur 8 3 million from eur 21 9 million for the same period of 2009,positive
the first phase of the logistics complex envisages the completion of some 70 000 sq m of logistics premises and the gatehouse building in november 2008,neutral
the new company diapol s r l would manufacture tools meant for glass and stone pre processing,neutral
the financial statements release will be available after publishing on the company s internet pages at www cargotec com,neutral
each year personal entertainment plays a more significant role in determining whether a fitness facility s workout experience is pleasurable or a chore said brian wilson director of marketing for precor s entertainment & services division,neutral
earnings per share eps in 2005 decreased to eur1 87 from eur1 89 in 2003,negative
negotiations with representatives of the personnel regarding the restructuring process have now been ended,neutral
sanoma learning & literature offering print and digital learning materials is present in eleven countries,neutral
vaisala s net profit for the third quarter of 2007 dropped to 3 0 mln euro $ 4 3 mln from 6 8 mln euro $ 9 8 mln for the same period of 2006,negative
finnish silicon wafers manufacturer okmetic oyj said it swung to a net profit of 4 9 mln euro $ 6 3 mln in the first nine months of 2006 from a net loss of 1 8 mln euro $ 2 3 mln a year earlier,positive
the web marela application handles invitations to quote quote comparisons agreements purchases invoice inspections inventory management and deliveries,neutral
ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year,positive
the acquisition price was not disclosed,neutral
for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register,neutral
the issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities,neutral
the deal means that ten persons in three countries will transfer to tieto,neutral
adp news nov 13 2008 finnish printed circuit board pcb maker aspocomp group oyj omx : acg1v said today that its net loss narrowed to eur 2 million usd 2 5 m in the first nine months of 2008 from eur 57,positive
the platform would continue to be the development framework for symbian and meego,neutral
no financial details of the deployment were disclosed,neutral
the dividends payable annually shall be deducted from the share subscription price,neutral
the price of the 10 000 kroon par value bonds was 9663 51 kroons in the primary issue,neutral
in the second quarter of 2010 the company s net profit was eur1 7 m compared to a net loss of eur1 3 m in april june 2009,positive
we have come out with a decision which is based on our preliminary economic operational and environmental findings karvinen said,neutral
no planned closing date was provided,neutral
in q2 of 2009 profit before taxes amounted to eur 13 6 mn down from eur 26 8 mn in q2 of 2008,negative
however biohit estimates its total net sales will continue to grow in 2009 and that favourable trends in net sales will lead to a profit in 2009,positive
we know there are some of our own people out there,neutral
finnish sampo rosenlew manufactures approximately seven forest machines monthly and about half of machines are exported,neutral
commission income decreased to eur 3 8 mn compared to eur 4 6 mn in the third quarter of 2007,negative
these measures are expected to produce annual cost savings of eur 1 5 million starting in 2007,positive
the new factory working model and reorganisations would decrease nokian tyres costs in the factory by eur 30 million usd 38 7 m,positive
boomerang boats had net sales of eur 4 1 mn and it made an operating profit of eur 0 4 mn in 2006,neutral
the phones are targeted at first time users in growth markets,neutral
cash flow from operations rose to eur 52 7 mn from eur 15 6 mn in 2007,positive
that address also happens to house italian megamart eataly meaning that come on kids we re going to the toy building,neutral
the estimated annual value of the frame agreement is about eur 50mn,neutral
the expanded plant is scheduled to be operational by the middle of october 2009,neutral
the final outcome of the rights offering is to be reported around 23 october 2009,neutral
the first stage of the contract covers 133 stores and 600 cash registers,neutral
cash flow from business operations totalled eur 0 4 mn compared to a negative eur 15 5 mn in the first half of 2008,positive
the situation of coated magazine printing paper will continue to be weak,negative
operating result for the 12 month period decreased from the profit of eur0 4 m while turnover decreased from eur5 6 m as compared to 2004,negative
finnish it solutions provider affecto oyj hel : afe1v said today its slipped to a net loss of eur 115 000 usd 152 000 in the second quarter of 2010 from a profit of eur 845 000 in the corresponding period a year earlier,negative
igor and oleg yankov who currently manage moron and vitim will hold onto the 25 stake for now,neutral
the company expects meat purchases to remain at about 8mn kilos in 2011,neutral
yit corporation sept 24 2007 at 13:30 corporate release stock exchange release yit s capital markets day in london sept 26 2007 on wednesday september 26 2007 yit will hold a capital markets day for investors and analysts in london,neutral
operating profit for the nine month period increased from eur13 6 m while net sales increased from eur394 7 m as compared to the corresponding period in 2005,positive
the order was worth eur 8mn,neutral
finnish drug distributor and wholesaler oriola kd oyj said on october 11 2006 it named anne kariniemi vice president of its logistics and sourcing department as of january 15 2007,neutral
the front surfaces of these valve plates are directed towards each other,neutral
scopi chief business excellence officer eng,neutral
sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006 07,negative
vaisala headquartered in helsinki in finland develops and manufactures electronic measurement systems for meteorology environmental sciences traffic and industry,neutral
the manufacture of cpps will be undertaken at the existing export oriented unit eou at wartsila s factory at khopoli near mumbai,neutral
with this acquisition the wireless modem unit and its approximately 1 100 employees were transferred to renesas electronics corporation,neutral
the energy sector accounted for approximately 33 and the steel industry for about 57 of the transportation volume,neutral
finnish aktia group s operating profit rose to eur 17 5 mn in the first quarter of 2010 from eur 8 2 mn in the first quarter of 2009,positive
no service pricing details were disclosed,neutral
the company said that the results of the third quarter do not include non recurring items,neutral
in addition cramo and peab have signed exclusive five year rental agreements in finland and have extended their existing rental agreements in the swedish market for another five years,positive
metsaliitto however narrowed its net loss for the second quarter of 2007 to 5 0 mln euro $ 6 9 mln from 61 mln euro $ 83 7 mln a year ago,positive
almost two thirds of olvi s net sales come from outside finland,neutral
the share capital of basware corporation is 11 720 829,neutral
the final price will be specified by 14 may 2010 the acquiring company said,neutral
following the issue the new shares will constitute 10 percent of the firm s capital,neutral
the copying republication or redistribution of afx news content including by framing or similar means is expressly prohibited without the prior written consent of afx news,neutral
25 november 2010 finnish paints and coatings company tikkurila oyj hel : tik1v said today that finnish state owned investment company solidium oy sold its 14 7 stake in the company for a total of eur98m,neutral
according to gran the company has no plans to move all production to russia although that is where the company is growing,neutral
shares will be acquired in accordance with section 5 of the rules of nasdaq omx helsinki and other rules applicable to the acquisition of own shares,neutral
the company also equipped the sculptural complex rabochy i kolkhoznitsa a worker and a collective farmer in moscow with snow melting system,neutral
finnish textiles and clothing group marimekko oyj posted a net profit of 7 99 mln euro $ 10 4 mln for 2006 compared to 8 4 mln euro $ 10 9 mln for 2005,negative
in 2008 avc systemhaus had net sales of eur 10 million usd 7 1 m,neutral
the group also has a strong global position in other fishing categories,positive
honkarakenne also decided yesterday to sell 88 500 of its b series shares to key staff members for eur2 9 per share,neutral
both operating profit and net sales for the six month period increased respectively from eur18 1 m and eur127 6 m as compared to the corresponding period in 2006,positive
finnish rautaruukki has been awarded a contract to supply and install steel superstructures for the partihallsf+ârbindelsen bridge in gothenburg in sweden,positive
adpnews feb 3 2010 finland based steel maker rautaruukki oyj hel : rtrks or ruukki said today it slipped to a larger than expected pretax loss of eur 46 million usd 64 5 m in the fourth quarter of 2009 from a,negative
however sales returned to growth in april june 2010 ceo pekka eloholma said,positive
the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates,neutral
a spokesperson told wwd to expect a 50 50 mix of clothing and home decor,neutral
founded in 1946 strand associates which provides civil environmental transportation electrical and mechanical engineering services has 350 employees at 10 offices in wisconsin alabama illinois indiana kentucky and ohio,neutral
sales in finland decreased by 2 0 and international sales decreased by 9 3 in terms of euros and by 15 1 in terms of local currencies,negative
union and company officials did not return calls yesterday,neutral
the interim report for the first quarter is published on may 8 2009,neutral
rautalinko was resposnible also for mobility services and his job in this division will be continued by marek hintze,neutral
finnish shipping company finnlines pretax loss totalled eur 6 5 mn in the third quarter of 2009 compared to a profit of eur 0 3 mn in the third quarter of 2008,negative
nordea s definitely too big for sampo to acquire said an analyst but sampo would appear to have an agenda for nordea ahead of the privatisation,neutral
finnish steel maker rautaruukki oyj hel : rtrks or ruukki said today its net loss contracted to eur 49 million usd 68 2 m for the first nine months of 2010 from eur 229 million for the same period a year ago,positive
operating profit rose to eur 3 11 mn from eur 1 22 mn in the corresponding period in 2009,positive
in the reporting period net sales rose by 8 year on year to eur64 3 m due to the business acquisitions realized during the first half of 2008 09 the effect of which was eur10 9 m in the review period,positive
samsung currently occupies third place and lost ground during the quarter dropping by 1 8 to an 11 1 share overall,negative
depending on the market situation such projects are sold after 1 to 3 years after completion,neutral
the company expects net sales to significantly increase from 2009,positive
neste oil will publish its third quarter 2008 results on friday 24 october 2008 at approximately 9 am eet,neutral
the following information was released by comptel : tomorrow the chairman of the federal communications commission is scheduled to deliver the national broadband plan to congress,neutral
olli pekka laine has been appointed as the chairman and erkki pehu lehtonen as the vice chairman of the board,neutral
below are consolidated unaudited results for amanda capital under ifrs reporting standards,neutral
the plan is estimated to generate some eur 5 million usd 6 5 m in cost savings on an annual basis,positive
olvi which controls a 94 percent stake in ragutis through a le coq said in its annual report published earlier this year that the lithuanian brewery s sales reached 15 04 million euros last year a rise of 20 4 percent from 12 49 million euros in 2004,positive
finnish kemira group s ceo lasse kurkilahti says the group s structural reorganisation will continue for at least a year,neutral
financial details were n t disclosed,neutral
the financial impact is estimated to be some 1 5 meur annual improvement in the division s result starting from fiscal year 2007,positive
ebitda for the year 2009 improved to eur484m as compared with eur472m in 2008,positive
in the third quarter of 2007 net sales totaled eur 25 95 mn and operating profit eur 3 88 mn,neutral
kesko has about 2 000 stores engaged in chain operations in the nordic and baltic countries russia and belarus,neutral
the company s share is quoted on nasdaq omx helsinki rautaruukki oyj : rtrks,neutral
companies evaluated in the report include aladdin ca f secure kaspersky marshal mcafee microsoft panda proofpoint sophos symantec trend micro tumbleweed and websense,neutral
and that s exactly what happened on a recent weekday when an east haven baker was brought in to remind residents about the easter tradition of making wheat and rice pies,neutral
earlier today geberit s finnish rival uponor oyj cut its full year sales growth forecast to 6 pct from 10 pct blaming tough conditions in germany and the us as well as currency factors,negative
external net sales from the printing business fell by 43 7 partly due to the termination of the printing contract between ilkka yhtyma s printing house i print oy and sector player hss media ab in december 2009 and the fall in printing prices,negative
the transaction is planned to be financed with a eur40m market based loan granted by standard chartered bank hong kong,neutral
the market value of one crane is some usd6m reported the finnish news agency stt,neutral
both operating profit and net sales for the 12 month period increased respectively from eur21 5 m and eur196 1 m as compared to 2005,positive
production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board,positive
london marketwatch nokia nok said it s won a five year services contract to run hutchison essar s network operations in nine locations in india,positive
storengy is the gdf suez company that is dedicated to the underground storage of natural gas,neutral
operating loss totalled eur 5 2 mn compared to a loss of eur 3 4 mn in the corresponding period in 2008 2009,negative
financialwire tm is not a press release service and receives no compensation for its news opinions or distributions,neutral
adp news oct 29 2008 finnish lifting equipment maker konecranes oyj omx : kcr1v said today that its net profit rose to eur 116 6 million usd 149 1 m in the first nine months of 2008 from eur 73 6 million for the s,positive
amanda capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in europe,neutral
it wo n t happen overnight,neutral
after a long unprofitable period the food division posted a profitable result which speaks of a healthier cost structure and a new approach in business operations rihko said,positive
profit before taxes amounted to eur 56 5 mn down from eur 232 9 mn a year ago,negative
stockholm 3 march 2011 about cybercom the cybercom group is a high tech consultancy that offers global sourcing for end to end solutions,neutral
the company is listed on the nordic exchange in helsinki,neutral
lithuanian beer makers sold 256 88 million liters of beer in 2005 a rise of 4 5 per cent from the year earlier figure of 245 92 million liters,positive
exel wants to serve its industrial customers with individual products,neutral
tyrvaan sanomat published twice a week by tyrvaan sanomat oy appears in sastamala and kiikoinen,neutral
kemira s partner in the project is st petersburg water works,neutral
helsinki thomson financial shares closed little changed with cargotec and huhtamaki dropping sharply on disappointing second quarter reports,negative
previously eb delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators,positive
operating profit for continuing operations fell to eur 48 3 mn from eur 72 4 mn in the first half of 2007,negative
operating profit for the three month period increased from eur1 2 m while revenue increased from eur20 2 m as compared to the corresponding period in 2005,positive
london afx uk and european brokers recommendations issued today as collated by afx news from a range of market sources,neutral
eriikka s+âderstr+âm has previously held several positions in finance and control at nokia networks including acting as the business group controller and having the corporate controller position at nokia siemens networks,neutral
4 february 2011 finnish broadband data communication systems provider teleste oyj hel : tlt1v said wednesday its net profit rocketed to eur4 8 m in 2010 from eur416 000 in 2009 and it lifted its dividend proposal,positive
the company operates power plants in the tyumen and chelyabinsk regions and in the khanty mansi autonomous district,neutral
a january 11 2010 ephc board of directors has approved an increase in the quarterly dividend from $ 0 03 to $ 0 05 per share,positive
the soapstone deposits in the medvezhyegorsk area are expected to increase tulikivi s current reserves considerably,positive
tecnomen headquartered in espoo finland develops messaging and charging solutions for telecomms operators and service providers worldwide,neutral
the machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood,neutral
tiimari operates 194 stores in six countries including its core finnish market and generated a turnover of 76 5 mln eur in 2005,neutral
jon risfelt is 49 years old holds a master of science in chemical engineering from the swedish royal institute of technology,neutral
the exercise originated in finland in the early 1930s as a training method for cross country skiers,neutral
the increase range will vary up to 10,neutral
fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company wartsila corporation,neutral
the products have a low salt and fat content,neutral
the markets expect heineken to sell hartwall as a whole or in parts,neutral
finnish flexible packaging manufacturer suominen corporation reports net sales of eur 54 5 mn in the first quarter of 2008 compared with eur 54 3 mn a year earlier,positive
cents the profile contains business operations the company history major products and services prospects key competitors structure and key employees locations and subsidiaries,neutral
finnish lifting equipment maker kone oyj said on october 4 2007 it won an order worth 15 mln euro $ 21 2 mln to deliver a total of 53 custom designed elevators to norwegian shipbuilder aker yards asa,positive
the natural source of isoprene is the tree species hevea brasiliensis also known as the rubber tree,neutral
adp news nov 5 2008 finnish electronic measurement products and solutions maker vaisala oyj omx : vaias said today that its net profit rose to eur 18 million usd 23 1 m for the first nine months of 2008 from eur 1,positive
jun 25 2008 boy genius report delivered by newstex the nokia nyse : nok n78 huh,neutral
the group intends to relocate warehouse and office space in loudeac and saint marcel to morvillars in the east of the country where it already operates a hook manufacturing and distribution unit,neutral
the payment date is march 25 2010,neutral
elcoteq se stock exchange announcement february 4 2009 at 10 00 am eet elcoteq will publish its financial statements bulletin 2008 on wednesday february 11 at 9 00 am eet,neutral
mr koistinen joins from nokia siemens networks where he has held various senior sales management and business development positions since 1997,neutral
the solution will be installed in the usa to support the north american operations of the customer,neutral
the customer is then forwarded to the site and unknown to him logged in with the first number,neutral
the value of the order is eur 2 5 mn,neutral
catalysts segment includes refinery catalysts and polyolefin catalysts product categories,neutral
at 9:00 eet alma media s annual report for 2009 is scheduled to be published in calendar week 9,neutral
copyright afx news and afx financial news logo are registered trademarks of afx news limited,neutral
in 2009 fiskars cash flow from operating activities amounted to eur121m up from eur97m in the previous year,positive
the output of the contracts totals 72 mwe,neutral
in april june 2008 scanfil s net sales totalled eur 58 7 mn and operating profit eur 6 6 mn,neutral
the business area s net sales were slightly over 2m in 2006,neutral
rapala tournament fishing : with all the major titles already out for the holidays bargain priced games such as rapala aim for a smaller audience,neutral
operating loss totaled eur 25mn compared to a profit of eur 63mn in the corresponding period in 2005,negative
the parties have therefore agreed to leave avena out of the deal,neutral
this will bring cost savings of about eur 3mn a year,positive
a paper mill in the central maine town of madison soon will have a new owner,neutral
the negotiations concern personnel of cencorp corporation and singulase oy as whole in finland and in sweden the company said,neutral
the australian company mirabela nickel has awarded outokumpu technology a contract for grinding technology for its nickel sulfide project in bahia state brazil,positive
componenta has production lines for similar sized products at karkkila in finland at weert in the netherlands and at orhangazi in turkey and these had a combined output of approximately 100 000 tonnes and net sales of eur 135 million in 2007,neutral
in lithuania operating profit rose to eur 190 000 from eur 70 000 in the corresponding period in 2005,positive
seller is the finnish elcoteq group the largest european electronics manufacturing services company,neutral
