headline,label
from 2003 on the emphasis of kyro s strategy has been on glaston s growth,neutral
however sales returned to growth in april june 2010 ceo pekka eloholma said,positive
this new deal has strengthened the partnership from telemig celular and tecnomen which it has started since the beginning of telemig s prepaid operations,positive
the optimization of the steel components heating process will reduce the energy consumption,positive
shares in royal and sun alliance continued to slide back from a 12 month high of 172p last month after a potential suitor ruled itself out of a takeover bid,negative
as capacity was cut with 1 4 the passenger load factor was down 7 8 percentage points,negative
terms were not disclosed,neutral
belarus oao lidskoe pivo brewery based in the grodno region reported a 1 1 decrease in output to 1 045 million decaliters in january march 2010 a representative in the administration of the company told,negative
the plant is expected to enter commercial operation by mid 2009,neutral
swedbank s shares have been hardest hit of the swedish banks by the ongoing international financial crisis,negative
the annual report will be sent automatically to shareholders holding at least 2 000 sampo plc shares,neutral
talvivaara is listed on the london stock exchange main market and nasdaq omx helsinki and is included in the ftse 250 index,neutral
one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard,neutral
elisa corporation will disclose its financial statements for 2006 on thursday 8 february 2007,neutral
the orders consist in total of over 1 600 panels of lift away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2 000 to 13 300 teus,neutral
lifetree was founded in 2000 and its revenues have risen on an average by 40 with margins in late 30s,positive
the company said that the operations will be sold to a newly established company cps gmbh where the present management of the plastics business is a co owner,neutral
the energy sector accounted for approximately 33 and the steel industry for about 57 of the transportation volume,neutral
the company will be part of teleste s video and broadband solutions business area,neutral
viking line manages well with its current ferries,positive
fortum had previously bought the state held stake in tgk 10 from rao ues during its reform,neutral
the annual report contains the financial statements the consolidated financial statements the report by the board of directors and the auditor s report,neutral
lead production in turn should increase to 60 000 tonnes through 2009 in what would be a twofold increase from current capacity levels zahariev said,positive
with the new production plant the company would increase its capacity to meet the expected increase in demand and would improve the use of raw materials and therefore increase the production profitability,positive
this corresponds to 6 81 percent of okmetic s share capital and voting rights,neutral
this is a significant milestone for benefon helping us to secure critical usp s for our personal navigation product roadmap for 2007 and beyond commented simon button chief technology officer at benefon,positive
adpnews jul 17 2009 finland based steel maker rautaruukki oyj ruukki hel : rtrks said today it slipped to a net loss of eur 184 million usd 259 7 m for the first half of 2009 from a net profit of eur 2,negative
yesterday legrand issued its e300 million fixed rate deal maturing 2017,neutral
stx finland oy signed a a preliminary agreement for the building of an environmentally friendly new generation cruise ferry for viking line to manage on between turku finland and stockholm sweden withviking line abp,positive
eurochem head of corporate finance alexander gavrilov said : i am pleased that we have once again confirmed that eurochem is able to attract long term funds at attractive rates,positive
under the transaction agreement metsaliitto will purchase 24 7 of metsa botnia s shares from upm and 3 from m real,neutral
profit before taxes amounted to eur 56 5 mn down from eur 232 9 mn a year ago,negative
the mill s raw material need will increase by 100 000 m3 of wood,neutral
finnish it consultancy satama interactive oyj said on november 13 2006 that jarmo lonnfors took up the position of ceo,neutral
according to the company a decision in the issue will be made in the summer of 2010 at the earliest and in the summer of 2011 at the latest,neutral
ruukki group calculates that it has lost eur 4mn in the failed project,negative
finnish outokumpu technology has been awarded several new grinding technology contracts,positive
this release is not an offer of securities for sale into the united states or elsewhere,neutral
elite residence tower a new development by tameer is located at the heart of dubai marina,neutral
this would be a huge process,neutral
net profit in the same period in 2006 was 36 6 million euros,neutral
finnish electronics manufacturing services company elcoteq signing a cooperation agreement with a japanese mobile phone manufacturer bypasses elcoteq tallinn says jan kotka ceo of elcoteq tallinn,positive
assa abloy kaupthing bank gave a neutral recommendation and a share price target of 174 crowns $ 24 7 19 euro on swedish lock maker assa abloy ab,neutral
kone is listed on the nordic exchange in helsinki,neutral
elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter,neutral
the insurance division turned a eur120m profit,neutral
the first of the two project phases is expected to be completed by the end of 2012,neutral
due to pirkka beer olvi s brewery in iisalmi is moving to 7 day 24 hour work shifts,neutral
in the third quarter of 2007 net sales totaled eur 25 95 mn and operating profit eur 3 88 mn,neutral
the new structure provides better communication faster decision making and cost savings proha said,positive
the ground barleycorn has been fully produced in finland and will be available in stores as of the beginning of 2010,neutral
commission income fell to eur 4 6 mn from eur 5 1 mn in the corresponding period in 2007,negative
the deal includes all rental equipment and related merchandise the rental contract of the depot and two employees the company said,neutral
isms does not disclose its financial results the daily said,neutral
foodservice and consumer goods markets are served by approximately 13 000 people in 54 manufacturing units and several sales offices in 33 countries,neutral
entire paper mills may be set up especially in the new eu member states,neutral
the buyer is real estate owner propertos oy but the companies have agreed not to disclose financial details of the deal,neutral
lean system supports change management and component purchasing extremely well,positive
the economic development and trade ministry and industry and energy ministry along with the kostroma regional administration and the russian lumberman and timber exporters union has been carrying out work to acquire investment for the construction of a pulp and paper mill in neya since 2003,neutral
pretax loss totaled eur 1 2 mn down from a profit of eur 2 1 mn in 2004,negative
operating profit improved by 27 to eur 579 8 mn from eur 457 2 mn in 2006,positive
financial statements include the consolidated financial statements of the group the board of directors report the auditors report and the corporate governance statement,neutral
the expansion is to be finalized in the autumn of 2009,neutral
eur 152 4 mn of this was net interest income,neutral
cablevision systems corp cvc their madison square garden division owns and operates the new york knickerbockers basketball team ; they also own the madison square garden arena the new york rangers hockey team the new york liberty women s basketball team and the hartford wolf pack hockey team,neutral
finnish messaging solutions developer tecnomen corporation omx helsinki : tem1v said on thursday 11 december that it has received an expansion order for its convergent charging solution in latin america,positive
glaston s own glass processing unit tamglass glass processing is a manufacturer of high quality safety glass products and operates in finland,neutral
fortum holds 90 2 pct of the share capital and 94 4 pct of the voting rights in the company which it now plans to delist from the warsaw stock exchange,neutral
however the growth margin slowed down due to the financial crisis,negative
salcomp s charger manufacturing plant in india is located in the nokia telecom park in the state of tamil nadu in the eastern part of india,neutral
adp news feb 12 2009 finnish construction company lemminkainen oyj hel : lem1s said today its net profit decreased to eur 63 5 million usd 81 1 m for 2008 from eur 80 6 million for 2007,negative
deliveries will start in the second half of 2007 and the start up of the mill is scheduled for 2008,neutral
the total value of the project is estimated to be over 3 0 mln euro $ 4 4 mln of which the services will be over 2 0 mln euro $ 2 9 mln and third party licences more than 1 0 mln euro $ 1 5 mln,neutral
financial details were n t disclosed,neutral
nordea will coordinate the syndicated loan,neutral
the group ¦ s profit before taxes was eur 0 2 7 8 million,neutral
29 september 2010 finnish waste management and recycling company lassila & tikanoja expands its operations in russia by introducing its recently completed recycling plant in the city of dubna near moscow,positive
we are very pleased to be working with fujitsu and ntt docomo to advance the progress of lte said juergen walter head of converged core nokia siemens networks,positive
based on the design of previous handsets the nokia e72 and nokia e63 this symbian based model is promised to offer direct access to over 90 per cent of the world s corporate email through mail for exchange and ibm lotus notes traveler,neutral
profit after taxes was eur 0 1 mn compared to eur 0 4 mn the previous year,positive
the address location is provided to a local controller preferably by wireless transmission which then uses the address location to access the appliance control module,neutral
capitex kalmar will continue to be responsible for the maintenance and technical development of the services,neutral
adpnews dec 1 2009 finnish cutlery and hand tools maker fiskars oyj abp hel : fisas said today that it will make redundant a total of 18 office and management staff members of its subsidiary iittala group ltd,negative
operating profit for the 12 month period decreased from eur17 9 m while net sales increased from eur58 3 m as compared to 2007,negative
share repurchase 11 01 2008 in the helsinki stock exchange on behalf of sampo plc danske bank a s helsinki branch,neutral
mercator will use the software for its logistic retail and wholesale operations in slovenia and its other markets in southeastern europe,neutral
employees are also better prepared to answer calls since they already have detailed information about the caller before they answer the phone,positive
it is a member of the oneworld alliance which includes american airlines and british airways,neutral
15 december 2010 finnish german telecoms equipment maker nokia siemens networks said today it won a contract to upgrade the radio network of home based telecommunications company elisa oyj hel : eli1v,positive
the add on order contains among others control valves and instrumentation as well as complete mill engineering and electrification with metso drive controls,neutral
soon after the collisions started,neutral
the board machine which will have a wire width of 6 25 m and a design speed of 900 m min will produce close to 1 400 tonnes of folding boxboard per day,neutral
the shares shall be acquired according to the rules of nasdaq omx helsinki and otherwise according to the rules related to acquisition of the company s own shares,neutral
via the takeover panostaja further expands its business area specialising in digital printing which since previously consists of the subsidiaries kopijyva oy and sokonet oy,positive
the contract consists of a new building with an area of 18 000 sq m and renovation of the existing buildings,neutral
the commission said the hydrogen peroxide and pbs market was worth about 470 million euros in 2000,neutral
a total of 38 244 new citycon shares with a nominal value of eur 1 35 per share were subscribed on 19 april exercising the a b c options based on the company s stock option plan 1999,neutral
the newly completed allure of the seas and its identical sister ship oasis of the seas which was completed last year are the world s largest cruise ships,neutral
a 2001 agreement expired earlier this month,neutral
the device can also be used for theft protection and positioning of vehicles boats and other assets,neutral
these include software development for internet and mobile telephone content communications value added software financial services security applications systems integration and electronics ebrd informed,neutral
the company designs manufactures and markets high quality clothing interior decoration textiles bags and other accessories,neutral
the objective is that trading in the shares will commence on may 2 2007,neutral
according to him construction work will start in spring 2007 and the facility is to be commissioned in spring 2008,neutral
eps grew to 0 04 eur from 0 02 eur,positive
according to ceo kai telanne the company s newspapers achieved the best financial result ever,positive
in the czech republic the profiling unit at ostrava will be closed and the machinery will be relocated to ruukki s bigger plants in hungary poland and romania by the end of the first quarter of 2009,neutral
the company will make its marketing and sales investments initiated in 2009 even more efficient in 2010,positive
completion of the transaction is subject to a final agreement and a due diligence process,neutral
operating loss totalled eur 4 0 mn compared to a profit of eur 8 6 mn in the second quarter of 2008,negative
there has been some recovery of the base metals prices and increased demand for metals in china however,positive
mr mcdonald started the evening with his own set featuring hits from his solo career and his doobie brothers years and a selection of r&b cover songs that met with mixed results,neutral
it is estimated that the consolidated turnover of kausta guder will reach lt 53mn us$ 22 53 mn eur 15 35 mn in 2007,neutral
the inventors are mukkavilli krishna kiran sabharwal ashutosh and aazhang behnaam,neutral
sales in finland decreased by 2 0 and international sales decreased by 9 3 in terms of euros and by 15 1 in terms of local currencies,negative
in june it sold a 30 percent stake to nordstjernan and the investment group has now taken up the option to acquire eqt s remaining shares,neutral
munich 14 january 2008 : bavaria industriekapital ag closed the acquisition of elcoteq communications technology gmbh in offenburg germany with the approval of the,neutral
the sale will be finalized in september or october the company said,neutral
finnish talvivaara mining co hel : tlv1v said thursday it had picked bofa merrill lynch and jpmorgan nyse : jpm as joint bookrunners of its planned issue of convertible notes worth up to eur250m usd332m,neutral
upm kymmene corp the world s largest maker of magazine paper on tuesday reported a 19 percent profit drop as lower paper prices higher costs and a strong euro hurt revenue,negative
export declined by 6 percent to 16 4 million liters,negative
the announcement pushed freenet shares down 6 3 or eur0 71 in frankfurt trade to eur10 65 as investors gave up hope united internet ag and drillisch would pursue their own takeover and breakup of freenet,negative
stora enso s third quarter pre tax profit doubled to eur 197mn,positive
operating profit for the nine month period increased from eur3 1 m and net sales increased from eur61 5 m as compared to the corresponding period in 2007,positive
the port operator however favors retaining the port fees in 2010 citing the owner the governemtn of estonia commiting the port to pay eek 400mn eur 25 56 mn usd 36 44 mn in dividends to the state in 2009 and another eek 300mn in 2010,neutral
published by globes online israel business news www globes online com on november 16 2009 ® copyright of globes publisher itonut 1983 ltd 2009,neutral
operating profit rose to eur 13 5 mn from eur 9 7 mn in the corresponding period in 2006,positive
the firm builds components for mobile phones and other communications products,neutral
the order values at eur 6 9 mn and it consists of design services and hardware and software licences,neutral
changes to the as built models from the design were communicated to the subcontractors to accommodate them into the steel and grc fabrication process,neutral
elcoteq s revenues in 2007 were approximately eur 120 million,neutral
aldata solution a global company engaged in supplier to consumer business process optimization has announced the details of its dollars for dinosaurs program,neutral
the mall will be financed on a parity basis by pearl plaza llc the joint venture company established by the chinese investor shanghai industrial investment holdings co ltd and srv group,neutral
financialwire tm is not a press release service and receives no compensation for its news opinions or distributions,neutral
the earnings per share for the quarter came in at 0 25 eur up from the 0 20 eur of the same quarter a year earlier,positive
tiimari latvian representative ineta zaharova said that the company earned lvl 122 000 in 2005 profit which is 20 times more that in 2004,positive
svyturys utenos alus which is controlled by the nordic group baltic beverages holding bbh posted a 6 1 percent growth in beer sales for january september to 101 99 million liters,positive
one of the largest projects of the magazine division of sanomawsoy sanoma magazines international in 2006 became launch of the russian magazine gloriya,neutral
no financial detail were available,neutral
the power supplies dc power systems and inverters designed and manufactured by efore and systems incorporating them are used in many different applications,neutral
nokia shares hit 13 21 euros on friday down 50 percent from the start of the year in part because of the slow introduction of touch screen models,negative
the transaction strengthens our position in design and branded goods said fiskars president and ceo heikki allonen pointing out that the two groups have relatively few overlapping operations,positive
aspocomp group headquartered in helsinki finland develops interconnection solutions for the electronics industry,neutral
the negotiations concern personnel of cencorp corporation and singulase oy as whole in finland and in sweden the company said,neutral
castecka said the town hall would hold talks with other investors interested in the zone,neutral
when cruising the revs fall as less engine output is required,neutral
following the registration the share capital of biotie is eur 52 556 678 10,neutral
passenger volumes rose by 8 4 in the accounting period,positive
2009 3 february 2010 finland based steel maker rautaruukki oyj hel : rtrks or ruukki said today it slipped to a larger than expected pretax loss of eur46m in the fourth quarter of 2009 from a year earlier profit of eur45m,negative
operating profit excluding non recurring items was eur 7 8 million compared to eur 11 2 million,negative
the project also implies an underground parking lot for 56 vehicles,neutral
net profit in the period in 2009 was euro 29 million,neutral
ahlstrom s 5 800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents,neutral
fiskars brands report net sales of eur 145 8 mn up from eur 138 4 mn,positive
bluewin security is available as a monthly subscription,neutral
honkarakenne mainly exports large luxury log houses to russia to be used as one family houses or holiday homes ; 70 of sales go to the moscow region about 20 to the st petersburg region and the remainder to other locations,neutral
the pilot project proved that rifd technology is ideal for our purposes comments olli saarinen material handling supervisor at yara,positive
the company s profit before taxes fell to eur 21 1 mn in the third quarter of 2008 compared to eur 35 8 mn in the corresponding period in 2007,negative
the estimated turnover of the new company is lvl 2 5 million eek 40 million,neutral
the broker highlights cargotec as its preferred stock in the sector as it is a pure play on global cargo and container handling and it expects it to play an active role in further consolidating the industry,positive
incap contract manufacturing services private limited has inked agreements with six new customers in india,positive
bilfinger investors cheered the agreement pushing shares up 7 or & euro ; 3 30 to & euro ; 50 29 in afternoon trade,positive
the program which was started in the summer of 2007 was originally estimated to last approximately two years,neutral
mr doring has been with eaton since 1989 and acted as the business unit manager for eaton s power controls business unit since january 2007,neutral
net sales increased to eur193 3 m from eur179 9 m and pretax profit rose by 34 2 to eur43 1 m eur1 usd1 4,positive
the new activity will incur an investment of about 5 meur,neutral
elcoteq s electronics manufacturing services ems business segment serves customers globally in engineering manufacturing and fulfillment services,neutral
with the new arrangement customer responsibilities will become mainly regional,neutral
exel wants to serve its industrial customers with individual products,neutral
the value of the order is usd 2 2 mn,neutral
raute headquartered in nastola finland is a technology company serving the wood products industry worldwide,neutral
the ebrd is using its own funds to provide a 21 6 mln a loan while the b portion of 10 mln euros has been syndicated to two finnish commercial banks nordea bank finland plc 7 7 mln euros and pohjola bank plc 2 3 mln euros,neutral
the 50 50 joint venture to be called nokia siemens networks will be comprised of nokia s network business group and siemens carrier related operations creating estimated synergies of 1 5 billion euros $ 1 9 billion by 2010 nokia said,positive
however the brokers ratings on the stock differ,neutral
i am very pleased and proud of our performance last year chief executive juha rantanen said in a statement,positive
finnish plumbing and heating systems supplier uponor s net sales in continuing business operations decreased to eur 249 1 mn in july september 2008 compared to eur 262 1 mn in the third quarter of 2007,negative
the company confirmed its estimate for lower revenue for the whole 2009 than the year ago eur93 9 m as given in the interim report on 5 august 2009,negative
sales improved to sek 1 553 mn compared with sek 1 408 mn,positive
the company expects its net sales for the whole of 2007 to be eur 950mn 1 000 mn,neutral
operating result showed a loss of eur 2 9 mn while a year before it showed a profit of eur 0 6 mn,negative
neither of the companies use genetically engineered soy at the moment,neutral
under the agreement benefon s forthcoming range of twig integrated gps navigation and mobile phone devices will use the jointly developed web based tracking and location technology in both consumer and commercial applications,neutral
finland based stockmann group has closed seven franchising sports stores nike in russia,negative
the capital structure of solidium may be complemented by other financial instruments in the future,neutral
seppala transferred the sale to a greater extent than last year to february and this is reflected on the january sales figures,neutral
under the deal know it will pay sek90m usd12 8 m eur8 6 m in cash and stock,neutral
operating profit for continuing operations fell to eur 48 3 mn from eur 72 4 mn in the first half of 2007,negative
if the employee leaves the company within the duration of the cover the money invested to ensure commitment is returned to the company,neutral
net sales of the lehdentekijat unit was approximately eur 14 million in 2007 and it had 70 employees,neutral
the move was triggered by weak demand for forestry equipment and the uncertain market situation,negative
we respect their decision the discussions are now closed said kai telanne alma media s ceo,neutral
the cooperation will double the switch s converter capacity,positive
according to tiimari consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it,neutral
the total investment in the company will be eur58m of which wartsila s share will be eur29m,neutral
operating profit improved by 44 0 to er 4 7 mn from eur 3 3 mn in 2004,positive
cargotec s sales totalled eur 3 4 billion in 2008 and it employs approximately 10 500 people,neutral
lember said the matter was topical also in estonia where a bill has been drafted at the social affairs ministry that would scrap old age pensions on favorable conditions,neutral
both operating profit and turnover for the six month period increased respectively from eur17 6 m and eur1149 9 m as compared to the corresponding period in 2007,positive
operating profit margin was 8 3 compared to 11 8 a year earlier,negative
and that s exactly what happened on a recent weekday when an east haven baker was brought in to remind residents about the easter tradition of making wheat and rice pies,neutral
in the fourth quarter of 2006 oko banks expects the operating environment for banking and investment services to remain similar to that in january september 2006,neutral
the plant will be fired with a combination of spruce bark chipped logging residues or milled peat,neutral
the parties have also agreed that l+ñnnen tehtaat has the right to sell the remaining shares in suomen rehu to hankkija maatalous 15 months after the purchase of the majority holding at the earliest,neutral
recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008,neutral
mr bakman sees also expansion options on the tallinn helisnki link claiming however that operating the link with only a single ship is not enough,neutral
as a part of the agreement 10 employees from the john deere forestry documentation functions will transfer to dokumentori oy,neutral
savon koulutuskuntayhtyma finland based company has awarded contract for specialist agricultural or forestry machinery,positive
finnish consumer packaging manufacturer huhtamaki oyj said it swung to a net profit of 84 1 mln euro $ 105 6 mln in the first nine months of 2006 from a net loss of 2 6 mln euro $ 3 3 mln in the same period of 2005,positive
the group s cash flow from operations will be positive,positive
at 3:37 p m eastern time a block of 2 400 contracts changed hands at a bid price of $ 0 45,neutral
the identity of the buyer is not yet known,neutral
pretax profit totaled eur 9 0 mn down from eur 36 3 mn in 2007,negative
catalysts segment includes refinery catalysts and polyolefin catalysts product categories,neutral
finnish food workers union sel plans to hasten its collective bargaining with a two day strike that would begin on 7 april 2010 in finland,negative
the latest result included per share charges of 5 cents for stock compensation 1 cent for research and development and 1 cent for strategic investments,neutral
nokia messaging 1 1 enables customers to receive e mails from up to 10 e mail accounts on their mobile phone supporting all pop or imap e mail services,neutral
net sales of finnish sanoma learning & literature of finnish media group sanoma decreased by 3 6 in january june 2009 totalling eur 162 8 mn down from eur 168 8 mn in the corresponding period in 2008,negative
the pretax profit of the group s life insurance business increased to eur36m from eur27m,positive
last year the company raised its turnover to approximately 7 million litas eur 2 mln from 6 1 million litas in 2004,positive
combining the two producers will create a strong eu based fertilizer industry capable of meeting global competition they added,positive
the tekla structures product box if needed is now made from recycled material,neutral
sanoma magazines international will invite other shareholders holding approximately 15 of the shares to sell their shares,neutral
the serial bond is part of the plan to refinance the short term credit facility,neutral
tyrvaan sanomat published twice a week by tyrvaan sanomat oy appears in sastamala and kiikoinen,neutral
the value of this kind of order amounts usually between euro 2 and 3 million,neutral
increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006,neutral
high winds also toppled three semi trailers on i 15 north of barstow,neutral
adp news feb 11 2009 finnish management software solutions provider ixonos oyj hel : xns1v said today its net profit rose to eur 3 5 million usd 4 5 m for 2008 from eur 3 1 million for 2007,positive
the group s order portfolio decreased from eur 42 9 mn in 9 2007 to eur 33 3 mn in 2 2008,negative
adp news feb 9 2009 finnish computer services company proha oyj hel : art1v said today its net loss narrowed to eur 113 000 usd 146 000 for 2008 from eur 1 2 million for 2007,positive
the five storey eco efficient building will have a gross floor area of about 15 000 sq m it will also include apartments,neutral
demand for sports equipment was good in 2005,positive
as much biomass will be used as can be sourced locally with the rest of the plant s fuel needs met by peat,neutral
the businesses to be divested offer dairy edible fats ready meal and ice cream packaging to multinational and local customers,neutral
pretax loss totalled eur 49 9 mn compared to a loss of eur 15 4 mn in the corresponding period in 2008,negative
following the move stora enso holding in newpage will remain unchanged,neutral
ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year,positive
they can be used to control the speed of electric motors used by industry and municipal engineering and in power generation using renewable energy,neutral
a few months ago teva vice chairman phillip frost and marathon venture capital fund tase : mara sold protalix shares,neutral
no financial details were revealed,neutral
the value of the total investment is about eur 600mn,neutral
the diesel margin has remained high,positive
overall we re pleased with the startup curve and we re pleased with the quality of the paper stora spokeswoman patricia dietz said tuesday,positive
net sales rose by 25 5 year on year to eur59 6 m as the number of chargers delivered went up by 41 to 65 9 million pieces,positive
in this way the industry s starting point has been the consumers needs,neutral
the expanded company will continue to be called newpage,neutral
the hack had been extra nefarious because the tweets activated without being clicked on it was enough for web surfers to move their mouse cursors over them,negative
m+ñkel+ñ is demanding a new board for the company as well as discussions on the merger of alma media and media company talentum,neutral
based in helsinki finland ramirent has branches in 13 nordic central and eastern european countries,neutral
nokia s u s shares were 3 3 percent lower at $ 12 73 by 1750 gmt,negative
motorola the world s second largest maker of cell phones unveiled the new phone tuesday in a bid to resurrect its ailing handset business,neutral
local government commissioner of +àm+ñl kurt svensson says he will contact the management of finnish company componenta to find out if there are any alternatives to the company s decision to close down its plant in +àm+ñl,neutral
cargo volume grew by 7,positive
net sales by the sata flexo group came to some eur4 3 m in 2007 and the group companies employed a total of 40 people,neutral
huhtamaki oyj stock exchange release 16 9 2008 at 13 32 huhtamaki s capital markets day for institutional investors and analysts is held in espoo september 16 2008 starting at 13 30 pm finnish time,neutral
these tests are part of a larger campaign which includes various customer trials and demonstrations to make lte on 800 mhz commercially viable by this summer nokia siemens head of lte business line reino tammela said,neutral
for 24 hour news try icis news www icis com click trial then icis news,neutral
luna took fifth place on six under 207 a shot behind spain s beatriz recari and germany s martina eberl while welsh player becky brewerton was the highest placed british finisher sharing seventh place on three under 210 after shooting 71,neutral
the podcast sees harple provide the low down on gypsii s platform which takes someone s location and demographic information to produce a contextual index of the world around them,neutral
a data processing unit collects the data calculates rvr values and provides the data to users via various interfaces,neutral
purchase it for the 12mp snapper if nothing else,neutral
the report will be emailed within 2 business days of an order,neutral
pharmaceutical market in netherlands global research & data services published recently a market analysis about the pharmaceutical markets in netherlands,neutral
swiss franc surged to record 1 42 euros after it reported sharpest gain in manufacturing in march,positive
clothing chain sepp+ñl+ñ s net sales increased by 7 0 to eur 30 8 mn,positive
the acquisition of +àlandsbanken sverige in 2009 burdened the performance with eur 3 0 mn,negative
operating profit for 2009 lower than outlook published earlier,negative
the credit covers approximately 70 of the ship s price,neutral
rautalinko was resposnible also for mobility services and his job in this division will be continued by marek hintze,neutral
the acquisition does not have to be from the frozen foods or fish sector as long as it has synergies with l+ñnnen tehtaat s other businesses,neutral
finnair plc carried a record 8 8 million passengers in 2006 an increase of 3 5 percent on the previous year the finnish national carrier reported tuesday,positive
